,establecimiento_id,establecimiento_nombre,origen_financiamiento,departamento_id,provincia_id,tipologia_nombre
31112,15140912335528,RESIDENCIA GERIATRICA PRIVADA NUESTRA SEÑORA DE LUJAN,Privado,91,14,Bajo riesgo con internación simple
31113,15020022319468,RESIDENCIA MARSELLA,Privado,2,2,Mediano riesgo con internación con cuidados especiales
31114,50140142135563,CASA DEL JOVEN,Provincial,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
31115,15020052319564,CASA DEL SOL,Privado,5,2,Mediano riesgo con internación con cuidados especiales
31116,15141612335638,HOGAR DE RESIDENCIA HOGAR DULCE HOGAR,Privado,161,14,Bajo riesgo con internación simple
31117,50780492283574,CENTRO INTEGRADOR COMUNITARIO JULIO OSVALDO NUDELMAN,Municipal,49,78,Con atención médica general por lo menos 3 días de la semana
31118,51820842388878,LABORATORIO DE ANALISIS CLINICOS DRAS. GABELICH TUCCI,Privado,84,82,Laboratorio de Análisis Clínicos
31119,51141052335793,LABORATORIO DE ANALISIS CLINICOS VIVIANA DEL VALLE BRUNO,Privado,105,14,Laboratorio de Análisis Clínicos
31120,51064082319795,LABORATORIO CARELLE,Privado,408,6,Laboratorio de Análisis Clínicos
31121,15140912335981,RESIDENCIA GERIATRICA PRIVADA MIRA SIERRA,Privado,91,14,Bajo riesgo con internación simple
31122,51820212388925,LABORATORIO DE ANALISIS CLINICOS DR NICOLAS CASTILLO,Privado,21,82,Laboratorio de Análisis Clínicos
31123,53940142395546,CONSULTORIO ODONTOLOGICO DR. LEONARDO PATRICIO ORREGO NAVARRO,Privado,14,94,Otros
31124,50065602219908,UNIDAD SANITARIA LOS HORNOS,Municipal,560,6,Con atención médica general por lo menos 3 días de la semana
31125,51501052361416,MARTIN LABORATORIO DE ANALISIS BIOLOGICOS Y CLINICOS.-,Privado,105,50,Laboratorio de Análisis Clínicos
31126,15660282374593,LA CASA DE LOS NONOS,Privado,28,66,Bajo riesgo con internación simple
31127,51140142335394,LABORATORIO DE ANALISIS CLINICOS Y BACTERIOLOGICOS DRA RUIZ,Privado,14,14,Laboratorio de Análisis Clínicos
31128,50940142395525,DENTAL CONSULTORIOS,Privado,14,94,Con atención médica diaria y con especialidades y/o otras profesiones
31129,50060772219759,CENTRO DE ATENCION PRIMARIA EL SOL,Municipal,77,6,Con atención médica diaria y con especialidades y/o otras profesiones
31130,50063572219775,C.A.P.S. 2 DE ABRIL,Municipal,357,6,Con atención médica diaria y con especialidades y/o otras profesiones
31131,51300152343871,SORIA LAURA AIDA LABORATORIO DE ANALISIS CLINICOS,Privado,15,30,Laboratorio de Análisis Clínicos
31132,51065322319822,LABORATORIO DE ANALISIS CLINICOS BLANCO,Privado,532,6,Laboratorio de Análisis Clínicos
31133,15140142335974,RESIDENCIA GERIATRICA PRIVADA ALAPAR,Privado,14,14,Bajo riesgo con internación simple
31134,50940142395541,CONSULTORIOS ABEL DENTAL,Privado,14,94,Con atención médica diaria y con especialidades y/o otras profesiones
31135,51141192335986,LABORATORIO LESCANO GEMIR DE ANALISIS CLINICOS INDEPENDIENTE,Privado,119,14,Laboratorio de Análisis Clínicos
31136,15140072335992,RESIDENCIA GERIATRICA PRIVADA SAN CAYETANO,Privado,7,14,Bajo riesgo con internación simple
31137,51065812319883,LABORATORIO DE ANALISIS CLINICOS VAZZANA,Privado,581,6,Laboratorio de Análisis Clínicos
31138,50060982119946,C.P.A. EL CARMEN,Provincial,98,6,Con atención médica general por lo menos 3 días de la semana
31139,51820632388971,LABORATORIO DE ANALISIS BIOQUIMICO CENTRO MEDICO CANDIOTI,Privado,63,82,Laboratorio de Análisis Clínicos
31140,50140142336115,CENTRO PRIVADO DE KINESIOLOGIA Y FISIOTERAPIA SALUS,Privado,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
31141,50140142336120,CENTRO MEDICO ATENCION PRIMARIA AFILIADOS PAMI,Privado,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
31142,50068612319397,CONSULTORIO DE PATOLOGIA Y CITOLOGIA,Privado,861,6,Con atención médica diaria y con especialidades y/o otras profesiones
31143,51141332135514,LAC LABORATORIO DE ANALISIS CLINICOS,Provincial,133,14,Laboratorio de Análisis Clínicos
31144,51060492319521,LABORATORIO CLINICA SAN MARTIN,Privado,49,6,Laboratorio de Análisis Clínicos
31145,15020102319579,CANALEJAS,Privado,10,2,Mediano riesgo con internación con cuidados especiales
31146,51065392319548,LABORATORIO DE ANALISIS CLINICOS CANALA,Privado,539,6,Laboratorio de Análisis Clínicos
31147,53660282374564,SALUTEM,Privado,28,66,Sistema de Atención extra hospitalaria
31148,51820632388861,CENTRO DE ESTUDIOS BIOQUIMICOS Y MOLECULARES - CEBYM,Privado,63,82,Laboratorio de Análisis Clínicos
31149,51140422335689,LABORATORIO DE ANALISIS CLINICOS YAÑEZ,Privado,42,14,Laboratorio de Análisis Clínicos
31150,51060912319622,LABORATORIO DE ANALISIS CLINICOS ALONSO SCASSO,Privado,91,6,Laboratorio de Análisis Clínicos
31151,50060912119639,CENTRO PROVINCIAL DE ATENCION - BERAZATEGUI (BERAZATEGUI),Provincial,91,6,Con atención médica general por lo menos 3 días de la semana
31152,51068402319748,LABORATORIO DE ANALISIS CLINICOS COLAGRECO,Privado,840,6,Laboratorio de Análisis Clínicos
31153,52061822419797,DEPARTAMENTO SANIDAD  -BASE NAVAL PUERTO BELGRANO,FFAA/Seguridad,182,6,Bajo riesgo con internación simple
31154,15140142335892,RESIDENCIA GERIATRICA PRIVADA COLINAS,Privado,14,14,Bajo riesgo con internación simple
31155,15063572319804,RESIDENCIA HOGAR DE EVE III,Privado,357,6,Bajo riesgo con internación simple
31156,51141472335949,LABORATORIO DE ANALISIS CLINICOS MOLINA MORRA,Privado,147,14,Laboratorio de Análisis Clínicos
31157,51140212335938,LABORATORIO ESPECIALIZADO RIVOIRA,Privado,21,14,Laboratorio de Análisis Clínicos
31158,51141402335954,LABORATORIO DE ANALISIS CLINICOS BIOQUIMICA KAREN FERRERO,Privado,140,14,Laboratorio de Análisis Clínicos
31159,50820632188921,HOSPITAL COVID DE CAMPAÑA MOVIL RAMON CARRILLO,Provincial,63,82,Con atención médica diaria y con especialidades y/o otras profesiones
31160,50068122119889,CENTRO PROVINCIAL DE ATENCION - GENERAL CONESA (TORDILLO),Provincial,812,6,Con atención médica general por lo menos 3 días de la semana
31161,50500702361377,DIAZ CONSULTORIOS.-,Privado,70,50,Con atención médica diaria y con especialidades y/o otras profesiones
31162,50460142355697,BRIZUELA MARIANA EDITH,Privado,14,46,Con atención médica general por lo menos 3 días de la semana
31163,51820842388858,LABORATORIO DE ANALISIS RADICE,Privado,84,82,Laboratorio de Análisis Clínicos
31164,51140632335728,LABORATORIO DRA FORMICA,Privado,63,14,Laboratorio de Análisis Clínicos
31165,51140982335759,LABORATORIO DE ANALISIS CLINICOS PEREZ ZUNINO,Privado,98,14,Laboratorio de Análisis Clínicos
31166,51820072388883,LABORATORIO DE ANALISIS CLINICOS SINERGIA LAB,Privado,7,82,Laboratorio de Análisis Clínicos
31167,15140142335894,RESIDENCIA GERIATRICA PRIVADA VIRGEN MORENITA,Privado,14,14,Bajo riesgo con internación simple
31168,15140142335896,RESIDENCIA GERIATRICA PRIVADA JUAN PABLO I,Privado,14,14,Bajo riesgo con internación simple
31169,51141612335899,LABORATORIO DE ANALISIS CLINICOS RAUL ARMANDO PEREZ,Privado,161,14,Laboratorio de Análisis Clínicos
31170,50900142399139,CENTRO MEDICO SANTO CRISTO,Privado,14,90,Con atención médica diaria y con especialidades y/o otras profesiones
31171,51861192393496,LABORATORIO DE ANALISIS CLINICOS DR. J. E. PREVITERA,Privado,119,86,Laboratorio de Análisis Clínicos
31172,15140912335985,RESIDENCIA GERIATRICA PRIVADA SANTA CATALINA,Privado,91,14,Bajo riesgo con internación simple
31173,51065882319905,LABORATORIO DE ANALISIS CLINICOS OSTERTAG,Privado,588,6,Laboratorio de Análisis Clínicos
31174,51260912330017,LABORATORIO LOS SAUCES DIAGNOSTICO Y TRATAMIENTO,Privado,91,26,Laboratorio de Análisis Clínicos
31175,51821052388955,LABORATORIO DE ANALISIS CLINICOS BIOQ. MARIA CECILIA MAURO Y OTROS,Privado,105,82,Laboratorio de Análisis Clínicos
31176,51064412319945,LABORATORIO DE ANALISIS CLINICOS CLAVER,Privado,441,6,Laboratorio de Análisis Clínicos
31177,50020012419369,DEPARTAMENTO SANIDAD DEL CUARTEL GENERAL DEL ESTADO MAYOR GENERAL DE LA ARMADA ARGENTINA,FFAA/Seguridad,1,2,Con atención médica diaria y con especialidades y/o otras profesiones
31178,15140982335508,RESIDENCIA GERIATRICA SOL DE OTOÑO,Privado,98,14,Bajo riesgo con internación simple
31179,52064412319532,CORPUS,Privado,441,6,Centro Rehabilitación motora
31180,51141402335595,LABORATORIO DE ANALISIS CLINICOS VIETTO,Privado,140,14,Laboratorio de Análisis Clínicos
31181,50660912174566,PUESTO FIJO RANGEL,Provincial,91,66,Sin atención médica en forma periódica (menor a 3 veces por semana)
31182,50141332235648,CENTRO DE ATENCION PRIMARIA DE LA SALUD LAS TAPIAS,Municipal,133,14,Con atención médica general por lo menos 3 días de la semana
31183,51141192335693,LABORATORIO DE ANALISIS CLINICOS BEDINI,Privado,119,14,Laboratorio de Análisis Clínicos
31184,51067562319619,LABORATORIO DE ANALISIS CLINICOS POSLEMAN,Privado,756,6,Laboratorio de Análisis Clínicos
31185,50060422119634,CENTRO PROVINCIAL DE ATENCION - AYACUCHO (AYACUCHO),Provincial,42,6,Con atención médica general por lo menos 3 días de la semana
31186,51901052399133,LABORATORIO DE ANALISIS CLINICOS MURUAGA,Privado,105,90,Laboratorio de Análisis Clínicos
31187,51141822335766,LABORATORIO DE ANALISIS CLINICOS Y MICROBIOLOGICOS JACQUELIN,Privado,182,14,Laboratorio de Análisis Clínicos
31188,50066022119692,CENTRO PROVINCIAL DE ATENCION - CARMEN DE PATAGONES (PATAGONES),Provincial,602,6,Con atención médica general por lo menos 3 días de la semana
31189,51300492343861,ETCHEBEST LIVIA MARIA LABORATORIO DE ANALISIS CLINICOS,Privado,49,30,Laboratorio de Análisis Clínicos
31190,51140562335816,LABORATORIO DE ANALISIS CLINICOS PONCE,Privado,56,14,Laboratorio de Análisis Clínicos
31191,50660562174577,PUESTO SANITARIO TUYUNTI,Provincial,56,66,Sin atención médica en forma periódica (menor a 3 veces por semana)
31192,51141612335876,CENTRO DE ESTUDIOS BIOQUIMICOS,Privado,161,14,Laboratorio de Análisis Clínicos
31193,50500212361362,CONSULTORIOS ICMAS.-,Privado,21,50,Con atención médica diaria y con especialidades y/o otras profesiones
31194,10380142351145,CLINICA GALO,Privado,14,38,Mediano riesgo con internación con cuidados especiales
31195,51066652319407,LABORATORIO DE ANALISIS CLINICOS RUIZ,Privado,665,6,Laboratorio de Análisis Clínicos
31196,50068052319439,CENTRO DE SALUD MARIA ESTHER ALBANO,Privado,805,6,Con atención médica general por lo menos 3 días de la semana
31197,51140142335421,LABORATORIO DE ANALISIS CLINICOS ZONI,Privado,14,14,Laboratorio de Análisis Clínicos
31198,51140142335464,COPLEY LAB LABORATORIO DE ANALISIS CLINICOS,Privado,14,14,Laboratorio de Análisis Clínicos
31199,51141402335616,LABORATORIO DE ANALISIS CLINICOS MATIAS ALEJANDRO ROSSI,Privado,140,14,Laboratorio de Análisis Clínicos
31200,50065052119660,CENTRO PROVINCIAL DE ATENCION - MAGDALENA (MAGDALENA),Provincial,505,6,Con atención médica general por lo menos 3 días de la semana
31201,51300492343863,ORGAMBIDE MAURICIO DANIEL LABORATORIO DE ANALISIS CLINICOS,Privado,49,30,Laboratorio de Análisis Clínicos
31202,51140982335848,LABORATORIO CLINICA REGIONAL DEL SUD,Privado,98,14,Laboratorio de Análisis Clínicos
31203,15140142335921,RESIDENCIA GERIATRICA PRIVADA SU CASA,Privado,14,14,Bajo riesgo con internación simple
31204,15140142335925,RESIDENCIA GERIATRICA PRIVADA DESCANSO DEL ALGARROBO,Privado,14,14,Bajo riesgo con internación simple
31205,10580352168642,HTAL CAMPAÑA COVID DON BOSCO,Provincial,35,58,Bajo riesgo con internación simple
31206,53140142336042,SERVICIO DE INTERNACION DOMICILIARIA CESALUD S.A.,Privado,14,14,Internación Domiciliaria
31207,50900842399145,CENTRO DEINTERVENCION EN NEURODESARROLLO INFANTO JUVENIL ( CE.I.N.I.J),Privado,84,90,Con atención médica diaria y con especialidades y/o otras profesiones
31208,51820422388963,LABORATORIO DE ANALISIS CLINICOS BIOQ. MARIANA LOPEZ Y SORAYA DEFILIPPI,Privado,42,82,Laboratorio de Análisis Clínicos
31209,52780282383563,GABINETE DE KINESIOLOGIA SANTA MARIA,Privado,28,78,Otros
31210,50580912168610,PUESTO SANITARIO HUANTRAICO,Provincial,91,58,Sin atención médica en forma periódica (menor a 3 veces por semana)
31211,51141402335614,LABORATORIO DE ANALISIS CLINICOS BADINO,Privado,140,14,Laboratorio de Análisis Clínicos
31212,51820492388872,LABORATORIO DE ANALISIS CLINICOS BIONOR COOPERATIVA LTDA.,Privado,49,82,Laboratorio de Análisis Clínicos
31213,51140982335747,LABORATORIO DE ANALISIS CLINICOS TALLONE,Privado,98,14,Laboratorio de Análisis Clínicos
31214,50061962119679,CENTRO PROVINCIAL DE ATENCION - CORONEL PRINGLES (CORONEL PRINGLES),Provincial,196,6,Con atención médica general por lo menos 3 días de la semana
31215,50700282378460,CENTRO ONCOLOGICO DE EXCELENCIA COE,Privado,28,70,Con atención médica diaria y con especialidades y/o otras profesiones
31216,15140142335908,RESIDENCIA GERIATRICA SANTA RITA PRIVADA,Privado,14,14,Bajo riesgo con internación simple
31217,15140142335919,RESIDENCIA GERIATRICA  PRIVADA HOGAR DE GENOVEVA,Privado,14,14,Bajo riesgo con internación simple
31218,50500072361409,FUNDACION SCHERBOVSKY.-,Privado,7,50,Con atención médica diaria y con especialidades y/o otras profesiones
31219,52066162219830,CENTRO DE DIA PELLEGRINI,Municipal,616,6,Centro de día
31220,51062802319836,LABORATORIO DE ANALISIS CLINICOS GOYA,Privado,280,6,Laboratorio de Análisis Clínicos
31221,53140142236013,DIRECCION DE EPIDEMIOLOGIA DE LA MUNICIPALIDAD DE CORDOBA,Municipal,14,14,Agencias-servicios gubernamentales
31222,51140142335472,LABORATORIO DE ANALISIS CLINICOS ZORATTI,Privado,14,14,Laboratorio de Análisis Clínicos
31223,50460142355698,MARTINEZ RAUL EDGARDO,Privado,14,46,Con atención médica diaria y con especialidades y/o otras profesiones
31224,50661542174570,PUESTO FIJO DON FABIAN,Provincial,154,66,Sin atención médica en forma periódica (menor a 3 veces por semana)
31225,51900842399129,LABORATORIO DE ANALISIS CLINICOS PAEZ,Privado,84,90,Laboratorio de Análisis Clínicos
31226,51140422335663,LABORATORIO DE ANALISIS CLINICOS VILLA NUEVA,Privado,42,14,Laboratorio de Análisis Clínicos
31227,53063712119596,HOSPITAL DE GESTION DESCENTRALIZADA REGION SANITARIA V,Provincial,756,6,Con atención médica diaria y con especialidades y/o otras profesiones
31228,51300212343856,GAZALI GABRIELA Y GAZALI ZAIDA LABORATORIO DE ANALISIS CLINICOS,Privado,21,30,Laboratorio de Análisis Clínicos
31229,50068682119711,CENTRO PROVINCIAL DE ATENCION - VILLA GESELL (VILLA GESELL),Provincial,868,6,Con atención médica general por lo menos 3 días de la semana
31230,50064412119723,CENTRO PROVINCIAL DE ATENCION - LOS HORNOS (LA PLATA),Provincial,441,6,Con atención médica general por lo menos 3 días de la semana
31231,51820632388899,LABORATORIO DE ANALISIS CLINICOS ANALYTICA,Privado,63,82,Laboratorio de Análisis Clínicos
31232,52900842399136,CENTRO EDUCATIVO TERAPEUTICO HATUN WASI S.R.L,Privado,84,90,Centro educativo terapéutico
31233,15140142335907,RESIDENCIA GERIATRICA PRIVADA SAN VICENTE DE PAUL,Privado,14,14,Bajo riesgo con internación simple
31234,15660282374592,RESIDENCIA ALVARADO,Privado,28,66,Bajo riesgo con internación simple
31235,15660282374599,NUESTRO HOGAR,Privado,28,66,Bajo riesgo con internación simple
31236,51820212388960,LABORATORIO DE ANALISIS CLINICOS BIOQ. ORTIZ ZAVALLA,Privado,21,82,Laboratorio de Análisis Clínicos
31237,50140142336080,CENTRO DE ESTUDIOS E INVESTIGACION INFANTIL JUVENIL CEIDIJ,Privado,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
31238,51820632388969,LABORATORIO DE ANALISIS CLINICOS BIOQ. BETINA ANDREA BRUNETTI,Privado,63,82,Laboratorio de Análisis Clínicos
31239,50940072395520,CONSULTORIO ODONTOLOGICO SALGADO CAROLINA OBDULIA,Privado,7,94,Con atención médica diaria y con especialidades y/o otras profesiones
31240,51300702343846,CATALIN ASTRID MARIANGELES LABORATORIO DE ANALISIS CLINICOS,Privado,70,30,Laboratorio de Análisis Clínicos
31241,10900772199123,HOSPITAL COVID 19 DE CAMPAÑA HOSPITAL MODULAR AGUILARES,Provincial,77,90,Mediano riesgo con internación con cuidados especiales
31242,50066582319486,OPHTHALMO,Privado,658,6,Con atención médica diaria y con especialidades y/o otras profesiones
31243,50700282378455,POLICONSULTORIOS CENTRO BARIATRICO BAROCI DR VARELA DIEGO,Privado,28,70,Con atención médica diaria y con especialidades y/o otras profesiones
31244,15020112319387,LAS MARTAS S.R.L.,Privado,11,2,Mediano riesgo con internación con cuidados especiales
31245,50220212127582,DIRECCION  REGION SANITARIA 7 CENTRO OESTE,Provincial,21,22,Con atención médica diaria y con especialidades y/o otras profesiones
31246,15141612335634,GERIATRICO HOGAR  ANA  Y JOAQUIN,Privado,161,14,Bajo riesgo con internación simple
31247,15141612335676,RESIDENCIA GERIATRICA PRIVADA MAS VIDA,Privado,161,14,Bajo riesgo con internación simple
31248,51820632388896,LABORATORIO DE ANALISIS CLINICOS DRAS SILVIA BUSTAMANTE Y VALERIA OLMEDO,Privado,63,82,Laboratorio de Análisis Clínicos
31249,51141612335882,LABORATORIO DE ANALISIS CLINICOS SPARACINO CENTRO DE SALUD SIN INTERNACION,Privado,161,14,Laboratorio de Análisis Clínicos
31250,15140142335897,RESIDENCIA GERIATRICA PRIVADA EL PORTAL DE LOS JAZMINES,Privado,14,14,Bajo riesgo con internación simple
31251,51860492393495,LABORATORIO DE ANALISIS CLINICOS INSTITUTO SANTO DOMINGO,Privado,49,86,Laboratorio de Análisis Clínicos
31252,51140912335933,"LABORATORIO ANALISIS CLINICOS, BACTERIOLOGICOS Y HORMONALES BARRERA",Privado,91,14,Laboratorio de Análisis Clínicos
31253,50062872119843,CENTRO PROVINCIAL DE ATENCION - GENERAL ALVEAR (GENERAL ALVEAR),Provincial,287,6,Con atención médica general por lo menos 3 días de la semana
31254,50064122219910,CENTRO SANITARIO EPIDEMIOLOGICO,Municipal,412,6,Con atención médica general por lo menos 3 días de la semana
31255,50064412119925,C.P.A. PUENTE DE FIERRO,Provincial,441,6,Con atención médica general por lo menos 3 días de la semana
31256,51062312319402,LABORATORIO DE ANALISIS CLINICOS VICENTE,Privado,231,6,Laboratorio de Análisis Clínicos
31257,52063572319433,DAR SALUD,Privado,357,6,Centro Rehabilitación motora
31258,15140982335483,RESIDENCIA GERIATRICA PRIVADA CASA DE LOS SABIOS,Privado,98,14,Bajo riesgo con internación simple
31259,15020102319383,LIBRA,Privado,10,2,Mediano riesgo con internación con cuidados especiales
31260,15020052319417,RESIDENCIA LA RENATA,Privado,5,2,Mediano riesgo con internación con cuidados especiales
31261,15020112319538,BONITOS,Privado,11,2,Mediano riesgo con internación con cuidados especiales
31262,51140912335580,LABORATORIO SAN PABLO,Privado,91,14,Laboratorio de Análisis Clínicos
31263,14064122219586,HOSPITAL DE CAMPAÑA DOMINGO ANGIO 30681618089,Municipal,412,6,Mediano riesgo con internación con cuidados especiales
31264,53063572119601,HOSPITAL DE GESTION DESCENTRALIZADO REGION SANITARIA VIII,Provincial,357,6,Con atención médica diaria y con especialidades y/o otras profesiones
31265,51140842335786,LABORATORIO DE ANALISIS CLINICOS TECCO,Privado,84,14,Laboratorio de Análisis Clínicos
31266,51140982335791,LABORATORIO BIO SALUD,Privado,98,14,Laboratorio de Análisis Clínicos
31267,15140212335826,RESIDENCIA GERIATRICA PRIVADA LOS SABIOS,Privado,21,14,Bajo riesgo con internación simple
31268,51141612335869,LABORATORIO TISSERA ANALISIS CLINICOS Y MICROBIOLOGICOS,Privado,161,14,Laboratorio de Análisis Clínicos
31269,51141612335900,LABORATORIO BOMPANI,Privado,161,14,Laboratorio de Análisis Clínicos
31270,53020012319590,MESA DE URGENCIAS -OSDE-,Privado,1,2,Otros
31271,51140212335939,LABORATORIO RENNY RODRIGUEZ,Privado,21,14,Laboratorio de Análisis Clínicos
31272,50067982119846,CENTRO PROVINCIAL DE ATENCION - TAPALQUE (TAPALQUE),Provincial,798,6,Con atención médica general por lo menos 3 días de la semana
31273,51140912335437,LABORATORIO DE ANALISIS CLINICOS YABALE,Privado,91,14,Laboratorio de Análisis Clínicos
31274,51141402335436,LABORATORIO DE ANALISIS CLINICOS CAPELLINO,Privado,140,14,Laboratorio de Análisis Clínicos
31275,51300912343850,PAEZ LUIS DANIEL LABORATORIO DE ANALISIS CLINICOS,Privado,91,30,Laboratorio de Análisis Clínicos
31276,15020052319446,PRIAMO,Privado,5,2,Mediano riesgo con internación con cuidados especiales
31277,15020052319520,CASA DE MIS ABUELOS,Privado,5,2,Mediano riesgo con internación con cuidados especiales
31278,51063572319546,LABORATORIO DE ANALISIS CLINICOS Y BACTERIOLOGICOS DRES DI MAURO BECERRA,Privado,357,6,Laboratorio de Análisis Clínicos
31279,51141402335600,LABORATORIO SANTA INES,Privado,140,14,Laboratorio de Análisis Clínicos
31280,15140912335622,RESIDENCIA GERIATRICA PRIVADA M Y M,Privado,91,14,Bajo riesgo con internación simple
31281,51140422335694,LABORATORIO DE ANALISIS CLINICOS MANEGOTTO,Privado,42,14,Laboratorio de Análisis Clínicos
31282,51141192335703,LABORATORIO DE ANALISIS CLINICOS PATRICIA ELIZABET PALACIOS,Privado,119,14,Laboratorio de Análisis Clínicos
31283,15140142335902,RESIDENCIA GERIATRICA PRIVADA BELEN II,Privado,14,14,Bajo riesgo con internación simple
31284,51260212330012,LABORATORIO INTEGRAL,Privado,21,26,Laboratorio de Análisis Clínicos
31285,51064132319828,LABORATORIO DE ANALISIS CLINICOS GRAMAGLIA ALBELO,Privado,413,6,Laboratorio de Análisis Clínicos
31286,15140142335924,RESIDENCIA GERIATRICA PRIVADA LUZ DE ESPERANZA,Privado,14,14,Bajo riesgo con internación simple
31287,51580352368641,LABORATORIO PEREZ BONETTI,Privado,35,58,Laboratorio de Análisis Clínicos
31288,15140422336001,RESIDENCIA GERIATRICA PRIVADA TERCERA EDAD NUEVO RENACER,Privado,42,14,Bajo riesgo con internación simple
31289,50064122319917,POLICONSULTORIO MEDICO,Privado,412,6,Con atención médica general por lo menos 3 días de la semana
31290,51300842343884,CASCO HECTOR MARCELO LABORATORIO DE ANALISIS CLINICOS,Privado,84,30,Laboratorio de Análisis Clínicos
31291,51420212354598,LABORATORIO ANALISIS CLINICOS. DASSO MARIA AGUSTINA,Privado,21,42,Laboratorio de Análisis Clínicos
31292,10540982166188,HOSPITAL NIVEL I SANTO PIPO,Provincial,98,54,Bajo riesgo con internación simple
31293,51066652319491,LABORATORIO DE ANALISIS CLINICOS SIANCA,Privado,665,6,Laboratorio de Análisis Clínicos
31294,15065392319513,RESIDENCIA GERIATRICA MANFREDI JESUS,Privado,539,6,Bajo riesgo con internación simple
31295,15020102319518,HOGAR GALICIA,Privado,10,2,Mediano riesgo con internación con cuidados especiales
31296,51141262335561,LABORATORIO DE ANALISIS CLINICOS  LAC,Privado,126,14,Laboratorio de Análisis Clínicos
31297,51066722319538,LABORATORIO DE ANALISIS CLINICOS SCHMIDT,Privado,672,6,Laboratorio de Análisis Clínicos
31298,51140422335705,LABORATORIO DE ANALISIS CLINICOS Y BACTERIOLOGICOS CECILIA DEL CARMEN GONZALEZ,Privado,42,14,Laboratorio de Análisis Clínicos
31299,51140982335710,LABORATORIO DE ANALISIS CLINICOS ULLRICH,Privado,98,14,Laboratorio de Análisis Clínicos
31300,50064832119651,CENTRO PROVINCIAL DE ATENCION - LOBOS (LOBOS),Provincial,483,6,Con atención médica general por lo menos 3 días de la semana
31301,51821052388901,LABORATORIO DE ANALISIS CLINICOS - CENTRO MEDICO SALUT,Privado,105,82,Laboratorio de Análisis Clínicos
31302,52700282378459,CENTRO DE DIA AYLLU CON MODULO DE NEUROREHABILITACION INFANTIL MODALIDAD SIMPLE,Privado,28,70,Centro de día
31303,15140142335916,RESIDENCIA GERIATRICA PRIVADA LAPLACE,Privado,14,14,Bajo riesgo con internación simple
31304,53580352168639,UM DETECTAR NQN 7,Provincial,35,58,Unidades de Atención Móviles
31305,15140912335982,RESIDENCIA GERIATRICA PRIVADA LA COLINA,Privado,91,14,Bajo riesgo con internación simple
31306,50062102119853,CENTRO DE DIA CHACABUCO,Provincial,210,6,Con atención médica general por lo menos 3 días de la semana
31307,15140422336002,RESIDENCIA GERIATRICA PRIVADA LA POSADA DEL ABUELO II,Privado,42,14,Bajo riesgo con internación simple
31308,51820142388956,LABORATORIO DE ANALISIS CLINICOS BIOQ. JUAN JOSE IVANCOVICH,Privado,14,82,Laboratorio de Análisis Clínicos
31309,15063712019942,RESIDENCIA JOSE LEON SUAREZ,Nacional,371,6,Bajo riesgo con internación simple
31310,15063572319446,HOGAR PERMANENTE SOL NACIENTE,Privado,357,6,Bajo riesgo con internación simple
31311,51061472319456,LABORATORIO RONCATI,Privado,147,6,Laboratorio de Análisis Clínicos
31312,50064272319504,CLINICA DE OJOS REGNASCO,Privado,427,6,Con atención médica diaria y con especialidades y/o otras profesiones
31313,15020072319389,MEDALLA MILAGROSA,Privado,7,2,Mediano riesgo con internación con cuidados especiales
31314,15141192335574,RESIDENCIA GERIATRICA PRIVADA SAN EXPEDITO,Privado,119,14,Bajo riesgo con internación simple
31315,15900842399127,RESIDENCIA GERIATRICA PARA ADULTOS MAYORES DON BOSCO II,Privado,84,90,Bajo riesgo con internación simple
31316,15140422335680,RESIDENCIA GERIATRICA PRIVADA SAN IGNACIO,Privado,42,14,Bajo riesgo con internación simple
31317,50060282119631,CENTRO PROVINCIAL DE ATENCION - ADROGUE (ALMIRANTE BROWN),Provincial,28,6,Con atención médica general por lo menos 3 días de la semana
31318,51140982335774,LABORATORIO DE ANALISIS CLINICOS - POLICLINICO PRIVADO SAN LUCAS SA,Privado,98,14,Laboratorio de Análisis Clínicos
31319,51141472335799,LABORATORIO DE ANALISIS CLINICOS MARTINI,Privado,147,14,Laboratorio de Análisis Clínicos
31320,51140072335861,LABORATORIO DE ANALISIS CLINICOS BACTERIOLOGICOS E INMUNOLOGICOS,Privado,7,14,Laboratorio de Análisis Clínicos
31321,53066232219800,SAME PERGAMINO,Municipal,623,6,Unidades de Atención Móviles
31322,51300152343868,QUINTANA JULIO ENRIQUE LABORATORIO DE ANALISIS CLINICOS,Privado,15,30,Laboratorio de Análisis Clínicos
31323,53900842399141,SERVICIO DE TRASLADO SANITARIO SOSA,Privado,84,90,Sistema de Atención extra hospitalaria
31324,50065682119858,CENTRO PROVINCIAL DE ATENCION Y COMUNIDAD TERAPEUTICA - MORON (MORON),Provincial,568,6,Con atención médica general por lo menos 3 días de la semana
31325,51740492381014,CENTRO DE CITOLOGIA PRIVADO CCP,Privado,49,74,Laboratorio de Análisis Clínicos
31326,15061822319961,RESIDENCIA CARPE DIEM S.A,Privado,182,6,Bajo riesgo con internación simple
31327,15065392319962,HOGAR RENACER,Privado,539,6,Bajo riesgo con internación simple
