,cobertura,edad,mujer,total,provincia_id,año
7550,Con cobertura,84,534,1416,70,2022
7551,Con cobertura,85,415,1256,70,2022
7552,Con cobertura,86,351,1101,70,2022
7553,Con cobertura,87,319,969,70,2022
7554,Con cobertura,88,245,759,70,2022
7555,Con cobertura,89,216,690,70,2022
7556,Con cobertura,90,192,597,70,2022
7557,Con cobertura,91,142,461,70,2022
7558,Con cobertura,92,109,359,70,2022
7559,Con cobertura,93,101,300,70,2022
7560,Con cobertura,94,42,181,70,2022
7561,Con cobertura,95,29,149,70,2022
7562,Con cobertura,96,25,101,70,2022
7563,Con cobertura,97,29,97,70,2022
7564,Con cobertura,98,14,52,70,2022
7565,Con cobertura,99,9,28,70,2022
7566,Con cobertura,100,5,18,70,2022
7567,Con cobertura,101,3,12,70,2022
7568,Con cobertura,102,1,17,70,2022
7569,Con cobertura,103,1,3,70,2022
7570,Con cobertura,106,0,1,70,2022
7571,Con cobertura,107,1,2,70,2022
7572,Con cobertura,108,1,2,70,2022
7575,Con cobertura,0,181,324,70,2022
7576,Con cobertura,1,191,381,70,2022
7577,Con cobertura,2,201,376,70,2022
7578,Con cobertura,3,211,390,70,2022
7579,Con cobertura,4,194,388,70,2022
7580,Con cobertura,5,227,430,70,2022
7581,Con cobertura,6,233,430,70,2022
7582,Con cobertura,7,196,414,70,2022
7583,Con cobertura,8,231,454,70,2022
7584,Con cobertura,9,220,454,70,2022
7585,Con cobertura,10,244,450,70,2022
7586,Con cobertura,11,220,448,70,2022
7587,Con cobertura,12,227,444,70,2022
7588,Con cobertura,13,252,449,70,2022
7589,Con cobertura,14,239,450,70,2022
7590,Con cobertura,15,226,440,70,2022
7591,Con cobertura,16,232,437,70,2022
7592,Con cobertura,17,205,381,70,2022
7593,Con cobertura,18,214,384,70,2022
7594,Con cobertura,19,187,373,70,2022
7595,Con cobertura,20,164,343,70,2022
7596,Con cobertura,21,151,294,70,2022
7597,Con cobertura,22,133,288,70,2022
7598,Con cobertura,23,120,245,70,2022
7599,Con cobertura,24,159,323,70,2022
7600,Con cobertura,25,139,302,70,2022
7601,Con cobertura,26,149,303,70,2022
7602,Con cobertura,27,146,324,70,2022
7603,Con cobertura,28,159,350,70,2022
7604,Con cobertura,29,162,373,70,2022
7605,Con cobertura,30,168,394,70,2022
7606,Con cobertura,31,155,350,70,2022
7607,Con cobertura,32,159,326,70,2022
7608,Con cobertura,33,163,361,70,2022
7609,Con cobertura,34,138,318,70,2022
7610,Con cobertura,35,176,378,70,2022
7611,Con cobertura,36,168,352,70,2022
7612,Con cobertura,37,149,349,70,2022
7613,Con cobertura,38,163,371,70,2022
7614,Con cobertura,39,159,372,70,2022
7615,Con cobertura,40,170,390,70,2022
7616,Con cobertura,41,163,383,70,2022
7617,Con cobertura,42,208,435,70,2022
7618,Con cobertura,43,165,395,70,2022
7619,Con cobertura,44,204,443,70,2022
7620,Con cobertura,45,148,388,70,2022
7621,Con cobertura,46,169,398,70,2022
7622,Con cobertura,47,163,362,70,2022
7623,Con cobertura,48,158,366,70,2022
7624,Con cobertura,49,139,371,70,2022
7625,Con cobertura,50,161,391,70,2022
7626,Con cobertura,51,136,354,70,2022
7627,Con cobertura,52,140,353,70,2022
7628,Con cobertura,53,120,319,70,2022
7629,Con cobertura,54,133,333,70,2022
7630,Con cobertura,55,125,326,70,2022
7631,Con cobertura,56,115,300,70,2022
7632,Con cobertura,57,134,328,70,2022
7633,Con cobertura,58,115,303,70,2022
7634,Con cobertura,59,127,302,70,2022
7635,Con cobertura,60,124,355,70,2022
7636,Con cobertura,61,91,238,70,2022
7637,Con cobertura,62,126,300,70,2022
7638,Con cobertura,63,110,223,70,2022
7639,Con cobertura,64,108,224,70,2022
7640,Con cobertura,65,122,214,70,2022
7641,Con cobertura,66,70,125,70,2022
7642,Con cobertura,67,70,134,70,2022
7643,Con cobertura,68,64,125,70,2022
7644,Con cobertura,69,46,104,70,2022
7645,Con cobertura,70,50,108,70,2022
7646,Con cobertura,71,34,83,70,2022
7647,Con cobertura,72,43,105,70,2022
7648,Con cobertura,73,28,62,70,2022
7649,Con cobertura,74,22,56,70,2022
7650,Con cobertura,75,36,62,70,2022
7651,Con cobertura,76,27,60,70,2022
7652,Con cobertura,77,20,61,70,2022
7653,Con cobertura,78,15,36,70,2022
7654,Con cobertura,79,12,37,70,2022
7655,Con cobertura,80,14,32,70,2022
7656,Con cobertura,81,16,37,70,2022
7657,Con cobertura,82,23,39,70,2022
7658,Con cobertura,83,17,33,70,2022
7659,Con cobertura,84,10,26,70,2022
7660,Con cobertura,85,10,20,70,2022
7661,Con cobertura,86,5,14,70,2022
7662,Con cobertura,87,6,11,70,2022
7663,Con cobertura,88,3,6,70,2022
7664,Con cobertura,89,5,13,70,2022
7665,Con cobertura,90,1,6,70,2022
7666,Con cobertura,91,4,8,70,2022
7667,Con cobertura,92,1,7,70,2022
7668,Con cobertura,93,0,2,70,2022
7669,Con cobertura,94,0,2,70,2022
7670,Con cobertura,95,0,3,70,2022
7671,Con cobertura,96,1,2,70,2022
7672,Con cobertura,97,0,1,70,2022
7673,Con cobertura,99,0,1,70,2022
7674,Con cobertura,100,1,1,70,2022
7675,Con cobertura,102,1,1,70,2022
7676,Con cobertura,109,0,1,70,2022
7677,Con cobertura,110,0,1,70,2022
7680,Sin cobertura,0,3185,6224,70,2022
7681,Sin cobertura,1,3000,5896,70,2022
7682,Sin cobertura,2,3333,6646,70,2022
7683,Sin cobertura,3,3627,7136,70,2022
7684,Sin cobertura,4,3633,7197,70,2022
7685,Sin cobertura,5,3673,7355,70,2022
7686,Sin cobertura,6,3663,7370,70,2022
7687,Sin cobertura,7,4110,7974,70,2022
7688,Sin cobertura,8,3847,7669,70,2022
7689,Sin cobertura,9,3615,7265,70,2022
7690,Sin cobertura,10,3511,7028,70,2022
7691,Sin cobertura,11,3433,6826,70,2022
7692,Sin cobertura,12,3498,6838,70,2022
7693,Sin cobertura,13,3482,6875,70,2022
7694,Sin cobertura,14,3476,6866,70,2022
7695,Sin cobertura,15,3451,6902,70,2022
7696,Sin cobertura,16,3649,7076,70,2022
7697,Sin cobertura,17,3689,7239,70,2022
7698,Sin cobertura,18,3658,7119,70,2022
7699,Sin cobertura,19,3668,7270,70,2022
7700,Sin cobertura,20,3688,7252,70,2022
7701,Sin cobertura,21,4580,9252,70,2022
7702,Sin cobertura,22,4810,9574,70,2022
7703,Sin cobertura,23,4443,8824,70,2022
7704,Sin cobertura,24,4276,8613,70,2022
7705,Sin cobertura,25,4203,8284,70,2022
7706,Sin cobertura,26,4130,8589,70,2022
7707,Sin cobertura,27,4109,8275,70,2022
7708,Sin cobertura,28,3803,7593,70,2022
7709,Sin cobertura,29,3658,7321,70,2022
7710,Sin cobertura,30,3775,7481,70,2022
7711,Sin cobertura,31,3213,6350,70,2022
7712,Sin cobertura,32,2895,5606,70,2022
7713,Sin cobertura,33,2850,5634,70,2022
7714,Sin cobertura,34,2782,5451,70,2022
7715,Sin cobertura,35,2857,5456,70,2022
7716,Sin cobertura,36,2494,5116,70,2022
7717,Sin cobertura,37,2341,4669,70,2022
7718,Sin cobertura,38,2234,4657,70,2022
7719,Sin cobertura,39,2426,4856,70,2022
7720,Sin cobertura,40,2499,5044,70,2022
7721,Sin cobertura,41,2272,4603,70,2022
7722,Sin cobertura,42,2535,4945,70,2022
7723,Sin cobertura,43,2479,4698,70,2022
7724,Sin cobertura,44,2209,4369,70,2022
7725,Sin cobertura,45,2125,4271,70,2022
7726,Sin cobertura,46,2092,4212,70,2022
7727,Sin cobertura,47,2178,4282,70,2022
7728,Sin cobertura,48,2029,3948,70,2022
7729,Sin cobertura,49,1850,3743,70,2022
7730,Sin cobertura,50,1760,3696,70,2022
7731,Sin cobertura,51,1567,3255,70,2022
7732,Sin cobertura,52,1656,3260,70,2022
7733,Sin cobertura,53,1445,2895,70,2022
7734,Sin cobertura,54,1377,2807,70,2022
7735,Sin cobertura,55,1394,2796,70,2022
7736,Sin cobertura,56,1335,2617,70,2022
7737,Sin cobertura,57,1303,2584,70,2022
7738,Sin cobertura,58,1312,2558,70,2022
7739,Sin cobertura,59,1320,2637,70,2022
7740,Sin cobertura,60,1199,2250,70,2022
7741,Sin cobertura,61,1062,1820,70,2022
7742,Sin cobertura,62,1055,1629,70,2022
7743,Sin cobertura,63,1038,1493,70,2022
7744,Sin cobertura,64,841,1185,70,2022
7745,Sin cobertura,65,733,974,70,2022
7746,Sin cobertura,66,408,554,70,2022
7747,Sin cobertura,67,327,475,70,2022
7748,Sin cobertura,68,209,335,70,2022
7749,Sin cobertura,69,165,290,70,2022
7750,Sin cobertura,70,115,210,70,2022
7751,Sin cobertura,71,98,192,70,2022
7752,Sin cobertura,72,85,179,70,2022
7753,Sin cobertura,73,75,149,70,2022
7754,Sin cobertura,74,59,133,70,2022
7755,Sin cobertura,75,51,127,70,2022
7756,Sin cobertura,76,34,79,70,2022
7757,Sin cobertura,77,44,96,70,2022
7758,Sin cobertura,78,36,81,70,2022
7759,Sin cobertura,79,30,67,70,2022
7760,Sin cobertura,80,39,73,70,2022
7761,Sin cobertura,81,29,67,70,2022
7762,Sin cobertura,82,26,60,70,2022
7763,Sin cobertura,83,16,31,70,2022
7764,Sin cobertura,84,12,35,70,2022
7765,Sin cobertura,85,18,34,70,2022
7766,Sin cobertura,86,10,25,70,2022
7767,Sin cobertura,87,15,30,70,2022
7768,Sin cobertura,88,21,42,70,2022
7769,Sin cobertura,89,13,31,70,2022
7770,Sin cobertura,90,15,33,70,2022
7771,Sin cobertura,91,9,20,70,2022
7772,Sin cobertura,92,12,29,70,2022
7773,Sin cobertura,93,14,25,70,2022
7774,Sin cobertura,94,17,28,70,2022
7775,Sin cobertura,95,5,11,70,2022
7776,Sin cobertura,96,5,11,70,2022
7777,Sin cobertura,97,17,25,70,2022
7778,Sin cobertura,98,1,4,70,2022
7779,Sin cobertura,99,5,10,70,2022
7780,Sin cobertura,100,1,1,70,2022
7781,Sin cobertura,101,1,3,70,2022
7782,Sin cobertura,102,1,2,70,2022
7899,Con cobertura,0,1417,2769,74,2022
7900,Con cobertura,1,1496,3035,74,2022
7901,Con cobertura,2,1724,3450,74,2022
7902,Con cobertura,3,1868,3669,74,2022
7903,Con cobertura,4,1971,3964,74,2022
7904,Con cobertura,5,2119,4262,74,2022
7905,Con cobertura,6,2360,4523,74,2022
7906,Con cobertura,7,2323,4548,74,2022
7907,Con cobertura,8,2461,4777,74,2022
7908,Con cobertura,9,2427,4767,74,2022
7909,Con cobertura,10,2455,4853,74,2022
7910,Con cobertura,11,2503,4915,74,2022
7911,Con cobertura,12,2531,4946,74,2022
7912,Con cobertura,13,2737,5269,74,2022
7913,Con cobertura,14,2697,5159,74,2022
7914,Con cobertura,15,2686,5305,74,2022
7915,Con cobertura,16,2589,5089,74,2022
7916,Con cobertura,17,2688,5285,74,2022
7917,Con cobertura,18,2092,4322,74,2022
7918,Con cobertura,19,1820,3918,74,2022
7919,Con cobertura,20,1618,3536,74,2022
7920,Con cobertura,21,1452,3099,74,2022
7921,Con cobertura,22,1473,2965,74,2022
7922,Con cobertura,23,1518,3203,74,2022
7923,Con cobertura,24,1539,3163,74,2022
7924,Con cobertura,25,1720,3480,74,2022
7925,Con cobertura,26,1627,3283,74,2022
7926,Con cobertura,27,1656,3340,74,2022
7927,Con cobertura,28,1745,3557,74,2022
7928,Con cobertura,29,1854,3775,74,2022
7929,Con cobertura,30,1981,4158,74,2022
7930,Con cobertura,31,1944,4114,74,2022
7931,Con cobertura,32,1957,4097,74,2022
7932,Con cobertura,33,1982,4185,74,2022
7933,Con cobertura,34,1910,4058,74,2022
7934,Con cobertura,35,2044,4251,74,2022
7935,Con cobertura,36,2077,4463,74,2022
7936,Con cobertura,37,1981,4351,74,2022
7937,Con cobertura,38,2117,4497,74,2022
7938,Con cobertura,39,2273,4924,74,2022
7939,Con cobertura,40,2336,4960,74,2022
7940,Con cobertura,41,2267,4825,74,2022
7941,Con cobertura,42,2426,5058,74,2022
7942,Con cobertura,43,2326,5110,74,2022
7943,Con cobertura,44,2302,4947,74,2022
7944,Con cobertura,45,2084,4496,74,2022
7945,Con cobertura,46,1897,4147,74,2022
7946,Con cobertura,47,1847,4024,74,2022
7947,Con cobertura,48,1819,3855,74,2022
7948,Con cobertura,49,1795,3893,74,2022
7949,Con cobertura,50,1818,3900,74,2022
7950,Con cobertura,51,1724,3635,74,2022
7951,Con cobertura,52,1638,3480,74,2022
7952,Con cobertura,53,1564,3325,74,2022
7953,Con cobertura,54,1534,3298,74,2022
7954,Con cobertura,55,1504,3170,74,2022
7955,Con cobertura,56,1490,3278,74,2022
7956,Con cobertura,57,1453,3218,74,2022
7957,Con cobertura,58,1508,3335,74,2022
7958,Con cobertura,59,1415,3110,74,2022
7959,Con cobertura,60,1477,3214,74,2022
7960,Con cobertura,61,1397,3179,74,2022
7961,Con cobertura,62,1358,3232,74,2022
7962,Con cobertura,63,1288,3248,74,2022
7963,Con cobertura,64,1198,3183,74,2022
7964,Con cobertura,65,1517,3585,74,2022
7965,Con cobertura,66,1564,3490,74,2022
7966,Con cobertura,67,1648,3516,74,2022
7967,Con cobertura,68,1539,3459,74,2022
7968,Con cobertura,69,1538,3319,74,2022
7969,Con cobertura,70,1491,3281,74,2022
7970,Con cobertura,71,1479,3134,74,2022
7971,Con cobertura,72,1328,2954,74,2022
7972,Con cobertura,73,1249,2737,74,2022
7973,Con cobertura,74,1136,2585,74,2022
7974,Con cobertura,75,1079,2475,74,2022
7975,Con cobertura,76,1110,2442,74,2022
7976,Con cobertura,77,888,2056,74,2022
7977,Con cobertura,78,831,1944,74,2022
7978,Con cobertura,79,691,1720,74,2022
7979,Con cobertura,80,616,1529,74,2022
7980,Con cobertura,81,527,1291,74,2022
7981,Con cobertura,82,459,1214,74,2022
7982,Con cobertura,83,394,1074,74,2022
7983,Con cobertura,84,324,930,74,2022
7984,Con cobertura,85,276,803,74,2022
7985,Con cobertura,86,267,737,74,2022
7986,Con cobertura,87,233,598,74,2022
7987,Con cobertura,88,155,513,74,2022
7988,Con cobertura,89,118,412,74,2022
7989,Con cobertura,90,120,388,74,2022
7990,Con cobertura,91,83,321,74,2022
7991,Con cobertura,92,77,240,74,2022
7992,Con cobertura,93,46,177,74,2022
7993,Con cobertura,94,38,142,74,2022
7994,Con cobertura,95,18,98,74,2022
7995,Con cobertura,96,20,85,74,2022
7996,Con cobertura,97,14,62,74,2022
7997,Con cobertura,98,9,48,74,2022
7998,Con cobertura,99,5,38,74,2022
7999,Con cobertura,100,1,13,74,2022
8000,Con cobertura,101,4,13,74,2022
8001,Con cobertura,102,2,7,74,2022
8002,Con cobertura,103,1,4,74,2022
8003,Con cobertura,104,0,2,74,2022
8004,Con cobertura,105,1,2,74,2022
8005,Con cobertura,106,0,1,74,2022
8006,Con cobertura,109,1,1,74,2022
8007,Con cobertura,110,1,1,74,2022
8010,Con cobertura,0,157,284,74,2022
8011,Con cobertura,1,154,281,74,2022
8012,Con cobertura,2,158,294,74,2022
8013,Con cobertura,3,174,329,74,2022
8014,Con cobertura,4,182,366,74,2022
8015,Con cobertura,5,179,336,74,2022
8016,Con cobertura,6,209,403,74,2022
8017,Con cobertura,7,229,423,74,2022
8018,Con cobertura,8,201,400,74,2022
8019,Con cobertura,9,226,439,74,2022
8020,Con cobertura,10,222,469,74,2022
8021,Con cobertura,11,238,472,74,2022
8022,Con cobertura,12,233,435,74,2022
8023,Con cobertura,13,259,500,74,2022
8024,Con cobertura,14,236,457,74,2022
8025,Con cobertura,15,223,478,74,2022
8026,Con cobertura,16,204,441,74,2022
8027,Con cobertura,17,235,480,74,2022
8028,Con cobertura,18,161,329,74,2022
8029,Con cobertura,19,132,266,74,2022
8030,Con cobertura,20,99,228,74,2022
8031,Con cobertura,21,106,217,74,2022
8032,Con cobertura,22,144,297,74,2022
8033,Con cobertura,23,133,307,74,2022
8034,Con cobertura,24,159,339,74,2022
8035,Con cobertura,25,162,378,74,2022
8036,Con cobertura,26,146,352,74,2022
8037,Con cobertura,27,153,357,74,2022
8038,Con cobertura,28,171,387,74,2022
8039,Con cobertura,29,152,442,74,2022
8040,Con cobertura,30,197,390,74,2022
8041,Con cobertura,31,165,394,74,2022
8042,Con cobertura,32,163,375,74,2022
8043,Con cobertura,33,171,410,74,2022
8044,Con cobertura,34,140,376,74,2022
8045,Con cobertura,35,180,436,74,2022
8046,Con cobertura,36,194,456,74,2022
8047,Con cobertura,37,202,485,74,2022
8048,Con cobertura,38,213,511,74,2022
8049,Con cobertura,39,227,531,74,2022
8050,Con cobertura,40,223,548,74,2022
8051,Con cobertura,41,196,493,74,2022
8052,Con cobertura,42,247,552,74,2022
8053,Con cobertura,43,225,527,74,2022
8054,Con cobertura,44,220,508,74,2022
8055,Con cobertura,45,225,490,74,2022
8056,Con cobertura,46,170,468,74,2022
8057,Con cobertura,47,171,421,74,2022
8058,Con cobertura,48,184,432,74,2022
8059,Con cobertura,49,159,417,74,2022
8060,Con cobertura,50,167,415,74,2022
8061,Con cobertura,51,172,421,74,2022
8062,Con cobertura,52,168,396,74,2022
8063,Con cobertura,53,168,381,74,2022
8064,Con cobertura,54,169,397,74,2022
8065,Con cobertura,55,152,347,74,2022
8066,Con cobertura,56,152,374,74,2022
8067,Con cobertura,57,135,351,74,2022
8068,Con cobertura,58,167,391,74,2022
8069,Con cobertura,59,154,377,74,2022
8070,Con cobertura,60,145,353,74,2022
8071,Con cobertura,61,122,274,74,2022
8072,Con cobertura,62,153,267,74,2022
8073,Con cobertura,63,113,227,74,2022
8074,Con cobertura,64,127,223,74,2022
8075,Con cobertura,65,104,176,74,2022
8076,Con cobertura,66,65,121,74,2022
8077,Con cobertura,67,48,92,74,2022
8078,Con cobertura,68,55,96,74,2022
8079,Con cobertura,69,44,78,74,2022
8080,Con cobertura,70,29,65,74,2022
8081,Con cobertura,71,31,56,74,2022
8082,Con cobertura,72,29,66,74,2022
8083,Con cobertura,73,23,46,74,2022
8084,Con cobertura,74,32,66,74,2022
8085,Con cobertura,75,12,44,74,2022
8086,Con cobertura,76,13,42,74,2022
8087,Con cobertura,77,16,33,74,2022
8088,Con cobertura,78,12,26,74,2022
8089,Con cobertura,79,9,27,74,2022
8090,Con cobertura,80,19,36,74,2022
8091,Con cobertura,81,10,20,74,2022
8092,Con cobertura,82,8,26,74,2022
8093,Con cobertura,83,12,25,74,2022
8094,Con cobertura,84,4,9,74,2022
8095,Con cobertura,85,7,16,74,2022
8096,Con cobertura,86,5,15,74,2022
8097,Con cobertura,87,6,13,74,2022
8098,Con cobertura,88,3,8,74,2022
8099,Con cobertura,89,0,7,74,2022
8100,Con cobertura,90,1,8,74,2022
8101,Con cobertura,91,6,10,74,2022
8102,Con cobertura,92,1,5,74,2022
8103,Con cobertura,93,0,2,74,2022
8104,Con cobertura,94,1,2,74,2022
8105,Con cobertura,95,0,1,74,2022
8106,Con cobertura,96,1,3,74,2022
8107,Con cobertura,98,0,1,74,2022
8108,Con cobertura,99,0,1,74,2022
8109,Con cobertura,100,0,1,74,2022
8112,Sin cobertura,0,1471,2917,74,2022
8113,Sin cobertura,1,1480,2874,74,2022
8114,Sin cobertura,2,1479,2921,74,2022
8115,Sin cobertura,3,1633,3210,74,2022
8116,Sin cobertura,4,1717,3380,74,2022
8117,Sin cobertura,5,1743,3270,74,2022
8118,Sin cobertura,6,1788,3525,74,2022
8119,Sin cobertura,7,1810,3526,74,2022
8120,Sin cobertura,8,1787,3448,74,2022
8121,Sin cobertura,9,1718,3320,74,2022
8122,Sin cobertura,10,1675,3318,74,2022
8123,Sin cobertura,11,1735,3473,74,2022
8124,Sin cobertura,12,1650,3456,74,2022
8125,Sin cobertura,13,1832,3620,74,2022
8126,Sin cobertura,14,1793,3488,74,2022
8127,Sin cobertura,15,1764,3544,74,2022
8128,Sin cobertura,16,1744,3477,74,2022
8129,Sin cobertura,17,1869,3734,74,2022
8130,Sin cobertura,18,2501,4686,74,2022
8131,Sin cobertura,19,2433,4782,74,2022
8132,Sin cobertura,20,2543,4738,74,2022
8133,Sin cobertura,21,2875,5503,74,2022
8134,Sin cobertura,22,2943,5690,74,2022
8135,Sin cobertura,23,2579,5180,74,2022
8136,Sin cobertura,24,2654,5226,74,2022
8137,Sin cobertura,25,2589,5197,74,2022
8138,Sin cobertura,26,2607,5227,74,2022
8139,Sin cobertura,27,2454,5034,74,2022
8140,Sin cobertura,28,2219,4420,74,2022
8141,Sin cobertura,29,2095,4245,74,2022
8142,Sin cobertura,30,2157,4332,74,2022
8143,Sin cobertura,31,1920,3845,74,2022
8144,Sin cobertura,32,1793,3495,74,2022
8145,Sin cobertura,33,1679,3276,74,2022
8146,Sin cobertura,34,1533,3048,74,2022
8147,Sin cobertura,35,1543,2948,74,2022
8148,Sin cobertura,36,1389,2674,74,2022
8149,Sin cobertura,37,1261,2335,74,2022
8150,Sin cobertura,38,1286,2464,74,2022
8151,Sin cobertura,39,1412,2557,74,2022
8152,Sin cobertura,40,1432,2641,74,2022
8153,Sin cobertura,41,1216,2425,74,2022
8154,Sin cobertura,42,1332,2578,74,2022
8155,Sin cobertura,43,1415,2627,74,2022
8156,Sin cobertura,44,1349,2477,74,2022
8157,Sin cobertura,45,1284,2406,74,2022
8158,Sin cobertura,46,1215,2224,74,2022
8159,Sin cobertura,47,1196,2182,74,2022
8160,Sin cobertura,48,1090,2078,74,2022
8161,Sin cobertura,49,1164,2022,74,2022
8162,Sin cobertura,50,1181,2172,74,2022
8163,Sin cobertura,51,1037,1956,74,2022
8164,Sin cobertura,52,977,1846,74,2022
8165,Sin cobertura,53,968,1706,74,2022
8166,Sin cobertura,54,914,1625,74,2022
8167,Sin cobertura,55,932,1688,74,2022
8168,Sin cobertura,56,923,1621,74,2022
8169,Sin cobertura,57,917,1642,74,2022
8170,Sin cobertura,58,890,1595,74,2022
8171,Sin cobertura,59,815,1460,74,2022
8172,Sin cobertura,60,785,1387,74,2022
8173,Sin cobertura,61,697,1121,74,2022
8174,Sin cobertura,62,675,1031,74,2022
8175,Sin cobertura,63,657,909,74,2022
8176,Sin cobertura,64,622,782,74,2022
8177,Sin cobertura,65,468,584,74,2022
8178,Sin cobertura,66,207,264,74,2022
8179,Sin cobertura,67,181,234,74,2022
8180,Sin cobertura,68,113,164,74,2022
8181,Sin cobertura,69,96,128,74,2022
8182,Sin cobertura,70,63,100,74,2022
8183,Sin cobertura,71,36,64,74,2022
8184,Sin cobertura,72,46,83,74,2022
8185,Sin cobertura,73,28,66,74,2022
8186,Sin cobertura,74,30,67,74,2022
8187,Sin cobertura,75,24,47,74,2022
8188,Sin cobertura,76,22,45,74,2022
8189,Sin cobertura,77,28,38,74,2022
8190,Sin cobertura,78,15,29,74,2022
8191,Sin cobertura,79,11,24,74,2022
8192,Sin cobertura,80,16,31,74,2022
8193,Sin cobertura,81,13,22,74,2022
8194,Sin cobertura,82,13,21,74,2022
8195,Sin cobertura,83,8,19,74,2022
8196,Sin cobertura,84,9,17,74,2022
8197,Sin cobertura,85,8,13,74,2022
8198,Sin cobertura,86,4,15,74,2022
8199,Sin cobertura,87,7,16,74,2022
8200,Sin cobertura,88,4,18,74,2022
8201,Sin cobertura,89,9,16,74,2022
8202,Sin cobertura,90,6,16,74,2022
8203,Sin cobertura,91,3,11,74,2022
8204,Sin cobertura,92,5,10,74,2022
8205,Sin cobertura,93,7,12,74,2022
8206,Sin cobertura,94,2,9,74,2022
8207,Sin cobertura,95,4,10,74,2022
8208,Sin cobertura,96,1,2,74,2022
8209,Sin cobertura,97,5,11,74,2022
8210,Sin cobertura,98,2,4,74,2022
8211,Sin cobertura,99,2,5,74,2022
8212,Sin cobertura,102,0,1,74,2022
8329,Con cobertura,0,1199,2307,78,2022
8330,Con cobertura,1,1259,2604,78,2022
8331,Con cobertura,2,1577,3166,78,2022
8332,Con cobertura,3,1848,3504,78,2022
8333,Con cobertura,4,2031,4000,78,2022
8334,Con cobertura,5,2202,4372,78,2022
8335,Con cobertura,6,2301,4549,78,2022
8336,Con cobertura,7,2240,4517,78,2022
8337,Con cobertura,8,2363,4577,78,2022
8338,Con cobertura,9,2257,4516,78,2022
8339,Con cobertura,10,2326,4592,78,2022
8340,Con cobertura,11,2366,4724,78,2022
8341,Con cobertura,12,2410,4816,78,2022
8342,Con cobertura,13,2550,4844,78,2022
8343,Con cobertura,14,2292,4583,78,2022
8344,Con cobertura,15,2332,4598,78,2022
8345,Con cobertura,16,2321,4632,78,2022
8346,Con cobertura,17,2170,4358,78,2022
8347,Con cobertura,18,1917,3645,78,2022
8348,Con cobertura,19,1538,2956,78,2022
8349,Con cobertura,20,1323,2726,78,2022
8350,Con cobertura,21,1124,2193,78,2022
8351,Con cobertura,22,1036,2181,78,2022
8352,Con cobertura,23,1133,2219,78,2022
8353,Con cobertura,24,1196,2415,78,2022
8354,Con cobertura,25,1294,2714,78,2022
8355,Con cobertura,26,1433,2937,78,2022
8356,Con cobertura,27,1570,3211,78,2022
8357,Con cobertura,28,1691,3410,78,2022
8358,Con cobertura,29,1782,3695,78,2022
8359,Con cobertura,30,1961,4042,78,2022
8360,Con cobertura,31,1986,4210,78,2022
8361,Con cobertura,32,1973,4178,78,2022
8362,Con cobertura,33,2098,4199,78,2022
8363,Con cobertura,34,2003,4148,78,2022
8364,Con cobertura,35,2138,4433,78,2022
8365,Con cobertura,36,2108,4331,78,2022
8366,Con cobertura,37,2075,4197,78,2022
8367,Con cobertura,38,2090,4216,78,2022
8368,Con cobertura,39,2191,4384,78,2022
8369,Con cobertura,40,2131,4340,78,2022
8370,Con cobertura,41,2022,4112,78,2022
8371,Con cobertura,42,2154,4396,78,2022
8372,Con cobertura,43,2040,4165,78,2022
8373,Con cobertura,44,1947,3890,78,2022
8374,Con cobertura,45,1899,3781,78,2022
8375,Con cobertura,46,1748,3578,78,2022
8376,Con cobertura,47,1705,3576,78,2022
8377,Con cobertura,48,1497,3069,78,2022
8378,Con cobertura,49,1533,3062,78,2022
8379,Con cobertura,50,1526,3059,78,2022
8380,Con cobertura,51,1354,2838,78,2022
8381,Con cobertura,52,1290,2684,78,2022
8382,Con cobertura,53,1271,2670,78,2022
8383,Con cobertura,54,1138,2459,78,2022
8384,Con cobertura,55,1103,2301,78,2022
8385,Con cobertura,56,1130,2357,78,2022
8386,Con cobertura,57,1157,2478,78,2022
8387,Con cobertura,58,1103,2290,78,2022
8388,Con cobertura,59,1144,2394,78,2022
8389,Con cobertura,60,1049,2135,78,2022
8390,Con cobertura,61,965,2062,78,2022
8391,Con cobertura,62,1036,2158,78,2022
8392,Con cobertura,63,904,1983,78,2022
8393,Con cobertura,64,878,1867,78,2022
8394,Con cobertura,65,896,1999,78,2022
8395,Con cobertura,66,842,1784,78,2022
8396,Con cobertura,67,828,1793,78,2022
8397,Con cobertura,68,790,1722,78,2022
8398,Con cobertura,69,745,1602,78,2022
8399,Con cobertura,70,656,1363,78,2022
8400,Con cobertura,71,576,1250,78,2022
8401,Con cobertura,72,562,1245,78,2022
8402,Con cobertura,73,501,1126,78,2022
8403,Con cobertura,74,453,1028,78,2022
8404,Con cobertura,75,413,961,78,2022
8405,Con cobertura,76,350,809,78,2022
8406,Con cobertura,77,359,844,78,2022
8407,Con cobertura,78,330,727,78,2022
8408,Con cobertura,79,267,719,78,2022
8409,Con cobertura,80,243,620,78,2022
8410,Con cobertura,81,238,547,78,2022
8411,Con cobertura,82,214,536,78,2022
8412,Con cobertura,83,179,432,78,2022
8413,Con cobertura,84,163,399,78,2022
8414,Con cobertura,85,113,318,78,2022
8415,Con cobertura,86,103,292,78,2022
8416,Con cobertura,87,92,243,78,2022
8417,Con cobertura,88,73,198,78,2022
8418,Con cobertura,89,58,168,78,2022
