,departamento_id,departamento_nombre,provincia_id
931,28,CAPITAL,66
932,28,CAPITAL,66
933,28,CAPITAL,66
934,28,CAPITAL,66
935,7,RÍO GRANDE,94
936,7,RÍO GRANDE,94
937,14,USHUAIA,94
938,14,USHUAIA,94
939,14,DESEADO,78
940,14,DESEADO,78
941,11,COMUNA 11,2
942,7,CAPITAL,50
943,161,TERCERO ARRIBA,14
944,28,CAPITAL,70
945,28,CAPITAL,70
946,21,DIAMANTE,30
947,35,CONFLUENCIA,58
948,168,25 DE MAYO,22
949,21,COLÓN,14
950,35,CONFLUENCIA,58
951,119,RÍO SEGUNDO,14
952,98,RÍO CUARTO,14
953,119,RÍO SEGUNDO,14
954,84,RIVADAVIA,70
955,28,CAPITAL,70
956,35,CONFLUENCIA,58
957,56,LA CAPITAL,74
958,56,LA CAPITAL,74
959,161,TERCERO ARRIBA,14
960,63,MARCOS JUÁREZ,14
961,28,CAPITAL,66
962,28,CAPITAL,66
963,28,CAPITAL,66
964,28,CAPITAL,66
965,28,CAPITAL,66
966,28,CAPITAL,66
967,28,CAPITAL,66
968,28,CAPITAL,66
969,28,CAPITAL,66
970,28,CAPITAL,66
971,28,CAPITAL,66
972,105,MARACÓ,42
973,875,VILLARINO,6
974,410,ITUZAINGÓ,6
975,568,MORÓN,6
976,840,TRES DE FEBRERO,6
977,568,MORÓN,6
978,840,TRES DE FEBRERO,6
979,357,GENERAL PUEYRREDÓN,6
980,581,NECOCHEA,6
981,357,GENERAL PUEYRREDÓN,6
982,357,GENERAL PUEYRREDÓN,6
983,357,GENERAL PUEYRREDÓN,6
984,35,CONFLUENCIA,58
985,35,CONFLUENCIA,58
986,581,NECOCHEA,6
987,357,GENERAL PUEYRREDÓN,6
988,13,COMUNA 13,2
989,497,LUJÁN,6
990,805,TIGRE,6
991,14,COMUNA 14,2
992,2,COMUNA 2,2
993,14,COMUNA 14,2
994,12,COMUNA 12,2
995,21,GÜER AIKE,78
996,21,GÜER AIKE,78
997,12,COMUNA 12,2
998,8,COMUNA 8,2
999,14,COMUNA 14,2
1000,760,SAN MIGUEL,6
1001,371,GENERAL SAN MARTÍN,6
1002,252,ESCOBAR,6
1003,756,SAN ISIDRO,6
1004,760,SAN MIGUEL,6
1005,21,DR. MANUEL BELGRANO,38
1006,441,LA PLATA,6
1007,441,LA PLATA,6
1008,49,GENERAL GÜEMES,66
1009,161,SANTA VICTORIA,66
1010,112,METÁN,66
1011,126,ORÁN,66
1012,140,SAN FERNANDO,22
1013,140,SAN FERNANDO,22
1014,147,SAN LORENZO,22
1015,21,ESCALANTE,26
1016,7,CORPEN AIKE,78
1017,21,GÜER AIKE,78
1018,21,GÜER AIKE,78
1019,21,GÜER AIKE,78
1020,21,GÜER AIKE,78
1021,21,GÜER AIKE,78
1022,14,DESEADO,78
1023,14,DESEADO,78
1024,14,DESEADO,78
1025,14,DESEADO,78
1026,14,DESEADO,78
1027,14,DESEADO,78
1028,14,DESEADO,78
1029,84,GENERAL OCAMPO,46
1030,91,GENERAL SAN MARTÍN,46
1031,140,QUEBRACHOS,86
1032,49,CAPITAL,86
1033,189,SILÍPICA,86
1034,168,SALAVINA,86
1035,105,LORETO,86
1036,133,PELLEGRINI,86
1037,28,CAPITAL,66
1038,119,MORENO,86
1039,119,MORENO,86
1040,105,LORETO,86
1041,105,LORETO,86
1042,105,LORETO,86
1043,6,COMUNA 6,2
1044,56,COPO,86
1045,35,AVELLANEDA,6
1046,161,ROBLES,86
1047,56,COPO,86
1048,434,LANÚS,6
1049,91,JIMÉNEZ,86
1050,35,AVELLANEDA,6
1051,147,RÍO HONDO,86
1052,14,ALBERDI,86
1053,490,LOMAS DE ZAMORA,6
1054,161,ROBLES,86
1055,189,SILÍPICA,86
1056,28,CORONEL FELIPE VARELA,46
1057,28,CAPITAL,70
1058,28,CAPITAL,70
1059,21,CALINGASTA,70
1060,14,ANGACO,70
1061,35,CAUCETE,70
1062,28,CAPITAL,70
1063,91,SAN MARTÍN,70
1064,56,JÁCHAL,70
1065,49,IGLESIA,70
1066,28,CAPITAL,70
1067,28,CAPITAL,70
1068,28,ALMIRANTE BROWN,6
1069,357,GENERAL PUEYRREDÓN,6
1070,357,GENERAL PUEYRREDÓN,6
1071,420,LA COSTA,6
1072,63,BALCARCE,6
1073,357,GENERAL PUEYRREDÓN,6
1074,357,GENERAL PUEYRREDÓN,6
1075,49,LAS HERAS,50
1076,357,GENERAL PUEYRREDÓN,6
1077,357,GENERAL PUEYRREDÓN,6
1078,357,GENERAL PUEYRREDÓN,6
1079,791,TANDIL,6
1080,357,GENERAL PUEYRREDÓN,6
1081,357,GENERAL PUEYRREDÓN,6
1082,63,BALCARCE,6
1083,581,NECOCHEA,6
1084,357,GENERAL PUEYRREDÓN,6
1085,791,TANDIL,6
1086,357,GENERAL PUEYRREDÓN,6
1087,91,SAN CARLOS,50
1088,357,GENERAL PUEYRREDÓN,6
1089,357,GENERAL PUEYRREDÓN,6
1090,49,HUILICHES,58
1091,357,GENERAL PUEYRREDÓN,6
1092,581,NECOCHEA,6
1093,568,MORÓN,6
1094,357,GENERAL PUEYRREDÓN,6
1095,357,GENERAL PUEYRREDÓN,6
1096,568,MORÓN,6
1097,568,MORÓN,6
1098,12,COMUNA 12,2
1099,154,SARGENTO CABRAL,22
1100,441,LA PLATA,6
1101,154,SARGENTO CABRAL,22
1102,154,SARGENTO CABRAL,22
1103,161,TAPENAGÁ,22
1104,168,25 DE MAYO,22
1105,638,PILAR,6
1106,861,VICENTE LÓPEZ,6
1107,252,ESCOBAR,6
1108,126,CAMPANA,6
1109,560,MORENO,6
1110,756,SAN ISIDRO,6
1111,638,PILAR,6
1112,805,TIGRE,6
1113,35,CONFLUENCIA,58
1114,35,CONFLUENCIA,58
1115,35,CONFLUENCIA,58
1116,35,CONFLUENCIA,58
1117,35,CONFLUENCIA,58
1118,98,JUAN F. IBARRA,86
1119,770,SAN PEDRO,6
1120,119,MORENO,86
1121,770,SAN PEDRO,6
1122,21,ATAMISQUI,86
1123,763,SAN NICOLÁS,6
1124,168,SALAVINA,86
1125,595,OLAVARRÍA,6
1126,21,ATAMISQUI,86
1127,105,LORETO,86
1128,105,LORETO,86
1129,175,SAN MARTÍN,86
1130,35,BANDA,86
1131,21,GODOY CRUZ,50
1132,21,GODOY CRUZ,50
1133,21,GODOY CRUZ,50
1134,147,RÍO HONDO,86
1135,161,ROBLES,86
1136,595,OLAVARRÍA,6
1137,595,OLAVARRÍA,6
1138,28,AVELLANEDA,86
1139,161,ROBLES,86
1140,161,ROBLES,86
1141,595,OLAVARRÍA,6
1142,14,CRUZ ALTA,90
1143,126,CAMPANA,6
1144,7,ATREUCÓ,42
1145,749,SAN FERNANDO,6
1146,371,GENERAL SAN MARTÍN,6
1147,6,COMUNA 6,2
1148,105,SAN RAFAEL,50
1149,14,FORMOSA,34
1150,14,FORMOSA,34
1151,35,CONFLUENCIA,58
1152,84,PARANÁ,30
1153,84,CAPITAL,90
1154,35,LEDESMA,38
1155,49,CAPITAL,86
1156,56,JUÁREZ CELMAN,14
1157,161,TERCERO ARRIBA,14
1158,63,GENERAL GÜEMES,22
1159,84,LIBERTADOR GENERAL SAN MARTÍN,22
1160,63,GENERAL GÜEMES,22
1161,14,BERMEJO,22
1162,84,LIBERTADOR GENERAL SAN MARTÍN,22
1163,63,GENERAL GÜEMES,22
1164,434,LANÚS,6
1165,35,AVELLANEDA,6
1166,490,LOMAS DE ZAMORA,6
1167,21,CAPITAL,42
1168,274,FLORENCIO VARELA,6
1169,21,COLÓN,14
1170,3,COMUNA 3,2
1171,791,TANDIL,6
1172,427,LA MATANZA,6
1173,427,LA MATANZA,6
1174,7,ALMIRANTE BROWN,22
1175,98,VINCHINA,46
1176,9,COMUNA 9,2
1177,568,MORÓN,6
1178,21,ESCALANTE,26
1179,21,ESCALANTE,26
1180,77,RAWSON,26
1181,21,ESCALANTE,26
1182,77,RAWSON,26
1183,77,RAWSON,26
1184,77,RAWSON,26
1185,7,BIEDMA,26
1186,35,FUTALEUFÚ,26
1187,77,RAWSON,26
1188,21,ESCALANTE,26
1189,35,LEDESMA,38
1190,113,VILLAGUAY,30
1191,113,VILLAGUAY,30
1192,113,VILLAGUAY,30
1193,113,VILLAGUAY,30
1194,77,GENERAL TABOADA,86
1195,42,BELGRANO,86
1196,49,CAPITAL,86
1197,14,ALBERDI,86
1198,126,OJO DE AGUA,86
1199,35,BANDA,86
1200,760,SAN MIGUEL,6
1201,490,LOMAS DE ZAMORA,6
1202,21,CHICLIGASTA,90
1203,49,CAPITAL,10
1204,7,ALUMINÉ,58
1205,14,AÑELO,58
1206,28,COLLÓN CURÁ,58
1207,35,CONFLUENCIA,58
1208,84,CAPITAL,90
1209,35,GENERAL PEDERNERA,74
1210,49,JUNÍN,74
1211,35,GENERAL PEDERNERA,74
1212,49,JUNÍN,74
1213,35,GENERAL PEDERNERA,74
1214,260,ESTEBAN ECHEVERRÍA,6
1215,490,LOMAS DE ZAMORA,6
1216,658,QUILMES,6
1217,35,GENERAL PEDERNERA,74
1218,7,CAPITAL,50
1219,7,CAPITAL,50
1220,7,CAPITAL,50
1221,7,CAPITAL,50
1222,84,CAPITAL,90
1223,84,CAPITAL,90
1224,140,SAN FERNANDO,22
1225,28,CAPITAL,66
1226,28,CAPITAL,66
1227,28,CAPITAL,66
1228,28,CAPITAL,66
1229,28,CAPITAL,66
1230,28,CAPITAL,66
1231,28,CAPITAL,66
1232,28,CAPITAL,66
1233,28,CAPITAL,66
1234,28,CAPITAL,66
1235,28,CAPITAL,66
1236,112,ZAPALA ,58
1237,11,COMUNA 11,2
1238,2,COMUNA 2,2
1239,2,COMUNA 2,2
1240,21,COLÓN,14
1241,21,CAPITAL,18
1242,70,LAS COLONIAS,82
1243,42,GENERAL ROCA,62
1244,7,CAPITAL,50
1245,77,RAWSON,70
1246,70,POCITO,70
1247,84,RIVADAVIA,70
1248,70,POCITO,70
1249,77,RAWSON,70
1250,77,RAWSON,70
1251,28,CAPITAL,70
1252,84,CAPITAL,90
1253,84,CAPITAL,90
1254,49,CAPITAL,10
1255,84,POMÁN,10
1256,182,CORONEL DE MARINA L. ROSALES,6
1257,182,CORONEL DE MARINA L. ROSALES,6
1258,14,DESEADO,78
1259,14,FORMOSA,34
1260,14,FORMOSA,34
1261,113,VILLAGUAY,30
1262,7,ANTA,66
1263,28,CAPITAL,66
1264,126,ORÁN,66
1265,126,ORÁN,66
1266,28,CAPITAL,66
1267,7,ANTA,66
1268,126,ORÁN,66
1269,28,CAPITAL,66
1270,28,CAPITAL,66
1271,126,ORÁN,66
1272,49,GENERAL GÜEMES,66
1273,49,GENERAL GÜEMES,66
1274,42,EMPEDRADO,18
1275,84,CAPITAL,90
1276,98,SAN MARTÍN,50
1277,112,PUELÉN,42
1278,63,LULES,90
1279,21,GODOY CRUZ,50
1280,21,CAPITAL,42
1281,35,CONFLUENCIA,58
1282,91,SIMOCA,90
1283,28,CAPITAL,66
1284,28,CAPITAL,66
1285,28,CAPITAL,66
1286,119,SAN LORENZO,82
1287,119,SAN LORENZO,82
1288,28,CAPITAL,70
1289,28,CAPITAL,70
1290,126,TUPUNGATO,50
1291,126,TUPUNGATO,50
1292,56,GRL. JOSÉ DE SAN MARTÍN,66
1293,357,GENERAL PUEYRREDÓN,6
1294,427,LA MATANZA,6
1295,427,LA MATANZA,6
1296,861,VICENTE LÓPEZ,6
1297,35,AVELLANEDA,6
1298,7,CAPITAL,50
1299,658,QUILMES,6
1300,434,LANÚS,6
1301,658,QUILMES,6
1302,490,LOMAS DE ZAMORA,6
1303,434,LANÚS,6
1304,490,LOMAS DE ZAMORA,6
1305,58,QUILMES,6
1306,490,LOMAS DE ZAMORA,6
1307,35,AVELLANEDA,6
1308,35,AVELLANEDA,6
1309,35,AVELLANEDA,6
1310,13,COMUNA 13,2
1311,56,JÁCHAL,70
1312,105,SARMIENTO,70
1313,105,SARMIENTO,70
1314,28,CAPITAL,70
1315,105,SARMIENTO,70
1316,112,ULLÚM,70
1317,35,CONHELO,42
1318,35,CONHELO,42
1319,7,RÍO GRANDE,94
1320,140,SAN FERNANDO,22
1321,147,RÍO HONDO,86
1322,4,COMUNA 4,2
1323,105,SARMIENTO,70
1324,77,RAWSON,70
1325,525,MARCOS PAZ,6
1326,7,BELLA VISTA,18
1327,63,LA CAPITAL,82
1328,42,CHILECITO ,46
1329,14,CAPITAL,46
1330,14,CAPITAL,46
1331,42,CHILECITO ,46
1332,63,LA CAPITAL,82
1333,63,LA CAPITAL,82
1334,35,CONHELO,42
1335,154,UTRACÁN,42
1336,56,JÁCHAL,70
1337,94,TILCARA,38
1338,7,COCHINOCA,38
1339,7,COCHINOCA,38
1340,14,EL CARMEN,38
1341,28,CAPITAL,66
1342,28,HUMAHUACA,38
1343,147,ROSARIO DE LERMA,66
1344,21,COLÓN,14
1345,21,COLÓN,14
1346,140,SAN JUSTO,14
1347,98,SAN MARTÍN,50
1348,35,CAUCETE,70
1349,35,CAUCETE,70
1350,105,SARMIENTO,70
1351,119,VALLE FÉRTIL,70
1352,126,25 DE MAYO,70
1353,21,CALINGASTA,70
1354,98,SANTA LUCÍA,70
1355,77,RAWSON,70
1356,35,CAUCETE,70
1357,98,SANTA LUCÍA,70
1358,126,25 DE MAYO,70
1359,119,SAN LORENZO,82
1360,119,SAN LORENZO,82
1361,119,SAN LORENZO,82
1362,126,SAN MARTÍN,82
1363,126,SAN MARTÍN,82
1364,112,ROSARIO VERA PEÑALOZA,46
1365,112,ROSARIO VERA PEÑALOZA,46
1366,91,GENERAL SAN MARTÍN,46
1367,91,GENERAL SAN MARTÍN,46
1368,91,GENERAL SAN MARTÍN,46
1369,14,CRUZ ALTA,90
1370,91,GENERAL SAN MARTÍN,46
1371,91,GENERAL SAN MARTÍN,46
1372,91,GENERAL SAN MARTÍN,46
1373,91,GENERAL SAN MARTÍN,46
1374,91,GENERAL SAN MARTÍN,46
1375,70,GENERAL JUAN F. QUIROGA,46
1376,70,GENERAL JUAN F. QUIROGA,46
1377,70,GENERAL JUAN F. QUIROGA,46
1378,70,GENERAL JUAN F. QUIROGA,46
1379,357,GENERAL PUEYRREDÓN,6
1380,427,LA MATANZA,6
1381,357,GENERAL PUEYRREDÓN,6
1382,568,MORÓN,6
1383,9,COMUNA 9,2
1384,28,CAPITAL,70
1385,1,COMUNA 1,2
1386,9,COMUNA 9,2
1387,35,AVELLANEDA,6
1388,35,AVELLANEDA,6
1389,658,QUILMES,6
1390,658,QUILMES,6
1391,21,DR. MANUEL BELGRANO,38
1392,260,ESTEBAN ECHEVERRÍA,6
1393,658,QUILMES,6
1394,658,QUILMES,6
1395,9,COMUNA 9,2
1396,13,COMUNA 13,2
1397,5,COMUNA 5,2
1398,175,SAN MARTÍN,86
1399,175,SAN MARTÍN,86
1400,140,QUEBRACHOS,86
1401,168,SALAVINA,86
1402,14,ALBERDI,86
1403,434,LANÚS,6
1404,28,ALMIRANTE BROWN,6
1405,91,BERAZATEGUI,6
1406,434,LANÚS,6
1407,490,LOMAS DE ZAMORA,6
1408,21,ESCALANTE,26
1409,21,ESCALANTE,26
1410,21,ESCALANTE,26
1411,105,SAN RAFAEL,50
1412,42,GOBERNADOR DUPUY,74
1413,2,COMUNA 2,2
1414,154,UTRACÁN,42
1415,154,UTRACÁN,42
1416,861,VICENTE LÓPEZ,6
1417,882,ZÁRATE ,6
1418,805,TIGRE,6
1419,168,SALAVINA,86
1420,56,LANGUIÑEO,26
1421,84,CAPITAL,90
1422,21,CAFAYATE,66
1423,35,BANDA,86
1424,35,GENERAL PEDERNERA,74
1425,35,GENERAL PEDERNERA,74
1426,49,JUNÍN,74
1427,638,PILAR,6
1428,756,SAN ISIDRO,6
1429,756,SAN ISIDRO,6
1430,805,TIGRE,6
1431,371,GENERAL SAN MARTÍN,6
1432,638,PILAR,6
1433,7,ATREUCÓ,42
1434,126,CAMPANA,6
1435,13,COMUNA 13,2
1436,126,25 DE MAYO,70
1437,126,25 DE MAYO,70
1438,119,VALLE FÉRTIL,70
1439,28,GUAYMALLÉN,50
1440,7,CAPITAL,50
1441,7,CAPITAL,50
1442,112,METÁN,66
1443,49,GENERAL GÜEMES,66
1444,126,ORÁN,66
1445,126,ORÁN,66
1446,21,ESCALANTE,26
1447,112,SAN PEDRO,54
1448,441,LA PLATA,6
1449,441,LA PLATA,6
1450,441,LA PLATA,6
1451,441,LA PLATA,6
1452,441,LA PLATA,6
1453,441,LA PLATA,6
1454,441,LA PLATA,6
1455,35,FUTALEUFÚ,26
1456,56,LA CAPITAL,74
1457,7,CAPITAL,50
1458,56,LANGUIÑEO,26
1459,84,SUSQUES,38
1460,6,COMUNA 6,2
1461,88,SAN SALVADOR,30
1462,98,URUGUAY,30
1463,98,URUGUAY,30
1464,98,URUGUAY,30
1465,98,URUGUAY,30
1466,8,COLÓN,30
1467,8,COLÓN,30
1468,8,COLÓN,30
1469,8,COLÓN,30
1470,8,COLÓN,30
1471,70,LA PAZ,10
1472,70,LA PAZ,10
1473,70,LA PAZ,10
1474,70,LA PAZ,10
1475,161,SAN ROQUE,18
1476,56,GENERAL ALVEAR,18
1477,56,GENERAL ALVEAR,18
1478,147,SAN MARTÍN,18
1479,70,GOYA,18
1480,168,SANTO TOMÉ,18
1481,70,GOYA,18
1482,49,CAPITAL,86
1483,133,REALICÓ,42
1484,140,ROSARIO DE LA FRONTERA,66
1485,98,TAFÍ DEL VALLE,90
1486,21,GÜER AIKE,78
1487,21,GÜER AIKE,78
1488,161,TERCERO ARRIBA,14
1489,2,COMUNA 2,2
1490,515,MALVINAS ARGENTINAS,6
1491,515,MALVINAS ARGENTINAS,6
1492,91,LAVALLE,18
1493,112,MONTE CASEROS,18
1494,700,SAAVEDRA,6
1495,35,CURUZÚ CUATIÁ,18
1496,21,CAPITAL,18
1497,14,COMUNA 14,2
1498,21,COMANDANTE FERNÁNDEZ,22
1499,21,DR. MANUEL BELGRANO,38
1500,679,RIVADAVIA,6
1501,763,SAN NICOLÁS,6
1502,56,BAHÍA BLANCA,6
1503,224,CHIVILCOY,6
1504,56,IRIONDO,82
1505,105,TINOGASTA,10
1506,105,TINOGASTA,10
1507,105,TINOGASTA,10
1508,84,POMÁN,10
1509,105,TINOGASTA,10
1510,105,TINOGASTA,10
1511,42,CHICOANA,66
1512,7,ANTA,66
1513,63,LA CAPITAL,82
1514,63,LA CAPITAL,82
1515,63,LA CAPITAL,82
1516,63,LA CAPITAL,82
1517,63,LA CAPITAL,82
1518,63,LA CAPITAL,82
1519,63,LA CAPITAL,82
1520,63,LA CAPITAL,82
1521,63,LA CAPITAL,82
1522,63,LA CAPITAL,82
1523,63,LA CAPITAL,82
1524,98,TAFÍ DEL VALLE,90
1525,140,SAN JUSTO,14
1526,98,SAN MARTÍN,50
1527,98,SAN MARTÍN,50
1528,98,SAN MARTÍN,50
1529,84,RIVADAVIA,50
1530,84,RIVADAVIA,50
1531,56,GRL. JOSÉ DE SAN MARTÍN,66
1532,70,IRUYA,66
1533,126,ORÁN,66
1534,70,IRUYA,66
1535,70,IRUYA,66
1536,56,GRL. JOSÉ DE SAN MARTÍN,66
1537,84,ROSARIO,82
1538,84,ROSARIO,82
1539,84,ROSARIO,82
1540,84,ROSARIO,82
1541,84,ROSARIO,82
1542,84,ROSARIO,82
1543,84,ROSARIO,82
1544,84,ROSARIO,82
1545,84,ROSARIO,82
1546,84,ROSARIO,82
1547,84,ROSARIO,82
1548,28,FEDERACIÓN,30
1549,28,FEDERACIÓN,30
1550,28,FEDERACIÓN,30
1551,28,FEDERACIÓN,30
1552,35,FEDERAL,30
1553,77,SAN ANTONIO,62
1554,14,CRUZ ALTA,90
1555,84,CAPITAL,90
1556,21,COLÓN,14
1557,119,YERBA BUENA,90
1558,119,YERBA BUENA,90
1559,161,SANTA VICTORIA,66
1560,161,SANTA VICTORIA,66
1561,14,CAPITAL,46
1562,28,CORONEL FELIPE VARELA,46
1563,42,GENERAL ROCA,62
1564,7,ADOLFO ALSINA,62
1565,14,AVELLANEDA,62
1566,21,BARILOCHE,62
1567,7,ADOLFO ALSINA,62
1568,7,ADOLFO ALSINA,62
1569,84,CAPITAL,90
1570,119,PASO DE LOS LIBRES,18
1571,119,PASO DE LOS LIBRES,18
1572,112,MONTE CASEROS,18
1573,119,PASO DE LOS LIBRES,18
1574,21,CAPITAL,18
1575,112,MONTE CASEROS,18
1576,105,MERCEDES,18
1577,112,MONTE CASEROS,18
1578,35,CURUZÚ CUATIÁ,18
1579,35,CURUZÚ CUATIÁ,18
1580,35,CURUZÚ CUATIÁ,18
1581,175,SAUCE,18
1582,112,MONTE CASEROS,18
1583,7,ANTA,66
1584,105,LOS ANDES,66
1585,7,ANTA,66
1586,91,LA POMA,66
1587,35,CERRILLOS ,66
1588,42,CHICOANA,66
1589,4,COMUNA 4,2
1590,3,COMUNA 3,2
1591,98,SAN JAVIER,82
1592,140,SAN FERNANDO,22
1593,427,LA MATANZA,6
1594,35,AVELLANEDA,6
1595,91,SANTA MARÍA,10
1596,455,LAS FLORES,6
1597,189,CORONEL DORREGO,6
1598,196,CORONEL PRINGLES,6
1599,469,LINCOLN,6
1600,203,CORONEL SUÁREZ,6
1601,203,CORONEL SUÁREZ,6
1602,469,LINCOLN,6
1603,469,LINCOLN,6
1604,63,GUACHIPAS,66
1605,126,ORÁN,66
1606,126,ORÁN,66
1607,147,ROSARIO DE LERMA,66
1608,147,ROSARIO DE LERMA,66
1609,56,GRL. JOSÉ DE SAN MARTÍN,66
1610,112,METÁN,66
1611,147,ROSARIO DE LERMA,66
1612,56,GRL. JOSÉ DE SAN MARTÍN,66
1613,147,ROSARIO DE LERMA,66
1614,147,ROSARIO DE LERMA,66
1615,154,SAN CARLOS,66
1616,56,GRL. JOSÉ DE SAN MARTÍN,66
1617,21,DR. MANUEL BELGRANO,38
1618,94,TILCARA,38
1619,63,SAN PEDRO,38
1620,63,SAN PEDRO,38
1621,21,CHICLIGASTA,90
1622,4,COMUNA 4,2
1623,49,CAPITAL,86
1624,126,25 DE MAYO,70
1625,441,LA PLATA,6
1626,126,25 DE MAYO,70
1627,49,CAPITAL,86
1628,14,ALBERDI,86
1629,140,QUEBRACHOS,86
1630,49,CAPITAL,86
1631,35,GENERAL ROCA,14
1632,119,YERBA BUENA,90
1633,84,CAPITAL,90
1634,14,CRUZ ALTA,90
1635,56,GRL. JOSÉ DE SAN MARTÍN,66
1636,105,TAFÍ VIEJO,90
1637,105,TAFÍ VIEJO,90
1638,56,GRL. JOSÉ DE SAN MARTÍN,66
1639,49,ISCHILÍN,14
1640,14,CAPITAL,14
1641,21,CAPITAL,18
1642,84,ROSARIO,82
1643,84,ROSARIO,82
1644,35,CONFLUENCIA,58
1645,21,CAPITAL,18
1646,21,CAPITAL,18
1647,21,CAPITAL,18
1648,105,MERCEDES,18
1649,175,SAUCE,18
1650,126,SALADAS,18
1651,126,SALADAS,18
1652,126,SALADAS,18
1653,126,SALADAS,18
1654,126,SALADAS,18
1655,7,BELLA VISTA,18
1656,7,BELLA VISTA,18
1657,7,BELLA VISTA,18
1658,7,BELLA VISTA,18
1659,7,BELLA VISTA,18
1660,21,ANDALGALÁ,10
1661,21,ANDALGALÁ,10
1662,42,GENERAL LÓPEZ,82
1663,42,GENERAL LÓPEZ,82
1664,42,GENERAL LÓPEZ,82
1665,42,GENERAL LÓPEZ,82
1666,84,CAPITAL,90
1667,126,SAN MARTÍN,82
1668,126,SAN MARTÍN,82
1669,126,SAN MARTÍN,82
1670,126,SAN MARTÍN,82
1671,126,SAN MARTÍN,82
1672,126,SAN MARTÍN,82
1673,84,ROSARIO,82
1674,133,VERA,82
1675,133,VERA,82
1676,133,VERA,82
1677,112,METÁN,66
1678,35,CERRILLOS ,66
1679,126,ORÁN,66
1680,133,RIVADAVIA,66
1681,42,CHICOANA,66
1682,602,PATAGONES,6
1683,315,GENERAL JUAN MADARIAGA,6
1684,420,LA COSTA,6
1685,868,VILLA GESELL ,6
1686,861,VICENTE LÓPEZ,6
1687,371,GENERAL SAN MARTÍN,6
1688,49,CAPITAL,86
1689,515,MALVINAS ARGENTINAS,6
1690,515,MALVINAS ARGENTINAS,6
1691,515,MALVINAS ARGENTINAS,6
1692,70,LA PAZ,10
1693,49,AZUL,6
1694,70,LA PAZ,10
1695,70,LA PAZ,10
1696,77,PACLÍN,10
1697,77,PACLÍN,10
1698,77,PACLÍN,10
1699,77,PACLÍN,10
1700,84,POMÁN,10
1701,49,PILCOMAYO,34
1702,7,COCHINOCA,38
1703,434,LANÚS,6
1704,35,BANDA,86
1705,35,BANDA,86
1706,63,CHOYA,86
1707,49,CAPITAL,86
1708,49,CAPITAL,86
1709,49,CAPITAL,86
1710,63,LA CAPITAL,82
1711,63,LA CAPITAL,82
1712,84,CAPITAL,90
1713,21,CHICLIGASTA,90
1714,14,CRUZ ALTA,90
1715,21,CHICLIGASTA,90
1716,21,DR. MANUEL BELGRANO,38
1717,105,TAFÍ VIEJO,90
1718,63,LA CAPITAL,82
1719,63,LA CAPITAL,82
1720,63,LA CAPITAL,82
1721,63,LA CAPITAL,82
1722,84,ROSARIO,82
1723,84,ROSARIO,82
1724,84,ROSARIO,82
1725,98,SAN IGNACIO,54
1726,84,ROSARIO,82
1727,21,CAPITAL,18
1728,98,TAFÍ DEL VALLE,90
1729,21,CAPITAL,18
1730,840,TRES DE FEBRERO,6
1731,133,RIVADAVIA,66
1732,70,MONTEROS,90
1733,21,CHICLIGASTA,90
1734,84,CAPITAL,90
1735,84,CAPITAL,90
1736,49,GASTRE,26
1737,35,FUTALEUFÚ,26
1738,14,CUSHAMEN,26
1739,35,CAUCETE,70
1740,21,DR. MANUEL BELGRANO,38
1741,84,CAPITAL,90
1742,35,LEDESMA,38
1743,21,DR. MANUEL BELGRANO,38
1744,70,LAS COLONIAS,82
1745,1,COMUNA 1,2
1746,133,VERA,82
1747,133,VERA,82
1748,133,VERA,82
1749,133,VERA,82
1750,133,VERA,82
1751,105,TAFÍ VIEJO,90
1752,42,CHIMBAS,70
1753,84,CAPITAL,90
1754,91,SANTA MARÍA,10
1755,56,EL ALTO,10
1756,56,EL ALTO,10
1757,56,EL ALTO,10
1758,98,SANTA ROSA,10
1759,98,SANTA ROSA,10
1760,98,MBURUCUYÁ,18
1761,98,MBURUCUYÁ,18
1762,161,SAN ROQUE,18
1763,84,CAPITAL,90
1764,84,CAPITAL,90
1765,168,SANTO TOMÉ,18
1766,168,SANTO TOMÉ,18
1767,133,RIVADAVIA,66
1768,168,SANTO TOMÉ,18
1769,441,LA PLATA,6
1770,658,QUILMES,6
1771,469,LINCOLN,6
1772,469,LINCOLN,6
1773,476,LOBERÍA,6
1774,476,LOBERÍA,6
1775,760,SAN MIGUEL,6
1776,760,SAN MIGUEL,6
1777,778,SAN VICENTE,6
1778,778,SAN VICENTE,6
1779,518,MAR CHIQUITA,6
1780,140,SAN FERNANDO,22
1781,140,SAN JUSTO,14
1782,140,SAN FERNANDO,22
1783,42,GENERAL LÓPEZ,82
1784,84,ROSARIO,82
1785,56,BAHÍA BLANCA,6
1786,595,OLAVARRÍA,6
1787,49,CAPITAL,10
1788,91,SANTA MARÍA,10
1789,84,ROSARIO,82
1790,84,ROSARIO,82
1791,84,ROSARIO,82
1792,84,ROSARIO,82
1793,84,ROSARIO,82
1794,84,ROSARIO,82
1795,84,ROSARIO,82
1796,84,CAPITAL,90
1797,42,CHILECITO ,46
1798,42,CHILECITO ,46
1799,49,FAMATINA ,46
1800,49,FAMATINA ,46
1801,49,FAMATINA ,46
1802,35,BANDA,86
1803,63,CHOYA,86
1804,133,PELLEGRINI,86
1805,84,CAPITAL,90
1806,3,COMUNA 3,2
1807,140,SAN JUSTO,14
