,cobertura,edad,varon,mujer,total,provincia
4719,Prepaga sólo por contratación voluntaria,62,261,105,366,Entre Ríos
4720,Prepaga sólo por contratación voluntaria,63,252,100,352,Entre Ríos
4721,Prepaga sólo por contratación voluntaria,64,262,110,372,Entre Ríos
4722,Prepaga sólo por contratación voluntaria,65,167,85,252,Entre Ríos
4723,Prepaga sólo por contratación voluntaria,66,71,76,147,Entre Ríos
4724,Prepaga sólo por contratación voluntaria,67,80,74,154,Entre Ríos
4725,Prepaga sólo por contratación voluntaria,68,46,100,146,Entre Ríos
4726,Prepaga sólo por contratación voluntaria,69,75,33,108,Entre Ríos
4727,Prepaga sólo por contratación voluntaria,70,34,65,99,Entre Ríos
4728,Prepaga sólo por contratación voluntaria,71,93,64,157,Entre Ríos
4729,Prepaga sólo por contratación voluntaria,72,26,26,52,Entre Ríos
4730,Prepaga sólo por contratación voluntaria,73,35,46,81,Entre Ríos
4731,Prepaga sólo por contratación voluntaria,74,49,30,79,Entre Ríos
4732,Prepaga sólo por contratación voluntaria,75,46,14,60,Entre Ríos
4733,Prepaga sólo por contratación voluntaria,76,44,28,72,Entre Ríos
4734,Prepaga sólo por contratación voluntaria,77,25,30,55,Entre Ríos
4735,Prepaga sólo por contratación voluntaria,78,7,32,39,Entre Ríos
4736,Prepaga sólo por contratación voluntaria,79,37,10,47,Entre Ríos
4737,Prepaga sólo por contratación voluntaria,80,11,16,27,Entre Ríos
4738,Prepaga sólo por contratación voluntaria,81,7,14,21,Entre Ríos
4739,Prepaga sólo por contratación voluntaria,82,11,17,28,Entre Ríos
4740,Prepaga sólo por contratación voluntaria,83,6,10,16,Entre Ríos
4741,Prepaga sólo por contratación voluntaria,84,3,25,28,Entre Ríos
4742,Prepaga sólo por contratación voluntaria,85,2,13,15,Entre Ríos
4743,Prepaga sólo por contratación voluntaria,86,3,13,16,Entre Ríos
4744,Prepaga sólo por contratación voluntaria,87,11,14,25,Entre Ríos
4745,Prepaga sólo por contratación voluntaria,88,3,2,5,Entre Ríos
4746,Prepaga sólo por contratación voluntaria,89,5,6,11,Entre Ríos
4747,Prepaga sólo por contratación voluntaria,90,1,7,8,Entre Ríos
4748,Prepaga sólo por contratación voluntaria,91,8,8,16,Entre Ríos
4749,Prepaga sólo por contratación voluntaria,93,-,1,1,Entre Ríos
4750,Prepaga sólo por contratación voluntaria,94,1,-,1,Entre Ríos
4751,Prepaga sólo por contratación voluntaria,95,1,1,2,Entre Ríos
4752,Prepaga sólo por contratación voluntaria,97,1,1,2,Entre Ríos
4753,Prepaga sólo por contratación voluntaria,98,-,1,1,Entre Ríos
4755,Programas o planes estatales de salud,,Varón,Mujer,Total,Entre Ríos
4756,Programas o planes estatales de salud,0,437,359,796,Entre Ríos
4757,Programas o planes estatales de salud,1,324,391,715,Entre Ríos
4758,Programas o planes estatales de salud,2,412,376,788,Entre Ríos
4759,Programas o planes estatales de salud,3,336,367,703,Entre Ríos
4760,Programas o planes estatales de salud,4,295,282,577,Entre Ríos
4761,Programas o planes estatales de salud,5,331,242,573,Entre Ríos
4762,Programas o planes estatales de salud,6,245,229,474,Entre Ríos
4763,Programas o planes estatales de salud,7,105,164,269,Entre Ríos
4764,Programas o planes estatales de salud,8,195,241,436,Entre Ríos
4765,Programas o planes estatales de salud,9,124,153,277,Entre Ríos
4766,Programas o planes estatales de salud,10,162,150,312,Entre Ríos
4767,Programas o planes estatales de salud,11,147,146,293,Entre Ríos
4768,Programas o planes estatales de salud,12,165,186,351,Entre Ríos
4769,Programas o planes estatales de salud,13,159,155,314,Entre Ríos
4770,Programas o planes estatales de salud,14,124,131,255,Entre Ríos
4771,Programas o planes estatales de salud,15,171,193,364,Entre Ríos
4772,Programas o planes estatales de salud,16,145,155,300,Entre Ríos
4773,Programas o planes estatales de salud,17,113,156,269,Entre Ríos
4774,Programas o planes estatales de salud,18,111,167,278,Entre Ríos
4775,Programas o planes estatales de salud,19,147,150,297,Entre Ríos
4776,Programas o planes estatales de salud,20,124,130,254,Entre Ríos
4777,Programas o planes estatales de salud,21,74,149,223,Entre Ríos
4778,Programas o planes estatales de salud,22,60,59,119,Entre Ríos
4779,Programas o planes estatales de salud,23,95,128,223,Entre Ríos
4780,Programas o planes estatales de salud,24,89,179,268,Entre Ríos
4781,Programas o planes estatales de salud,25,102,109,211,Entre Ríos
4782,Programas o planes estatales de salud,26,40,87,127,Entre Ríos
4783,Programas o planes estatales de salud,27,90,137,227,Entre Ríos
4784,Programas o planes estatales de salud,28,94,159,253,Entre Ríos
4785,Programas o planes estatales de salud,29,82,129,211,Entre Ríos
4786,Programas o planes estatales de salud,30,104,141,245,Entre Ríos
4787,Programas o planes estatales de salud,31,57,120,177,Entre Ríos
4788,Programas o planes estatales de salud,32,111,118,229,Entre Ríos
4789,Programas o planes estatales de salud,33,135,140,275,Entre Ríos
4790,Programas o planes estatales de salud,34,56,105,161,Entre Ríos
4791,Programas o planes estatales de salud,35,80,120,200,Entre Ríos
4792,Programas o planes estatales de salud,36,64,101,165,Entre Ríos
4793,Programas o planes estatales de salud,37,44,116,160,Entre Ríos
4794,Programas o planes estatales de salud,38,71,105,176,Entre Ríos
4795,Programas o planes estatales de salud,39,40,120,160,Entre Ríos
4796,Programas o planes estatales de salud,40,73,174,247,Entre Ríos
4797,Programas o planes estatales de salud,41,72,111,183,Entre Ríos
4798,Programas o planes estatales de salud,42,76,90,166,Entre Ríos
4799,Programas o planes estatales de salud,43,58,136,194,Entre Ríos
4800,Programas o planes estatales de salud,44,58,126,184,Entre Ríos
4801,Programas o planes estatales de salud,45,63,133,196,Entre Ríos
4802,Programas o planes estatales de salud,46,60,122,182,Entre Ríos
4803,Programas o planes estatales de salud,47,99,109,208,Entre Ríos
4804,Programas o planes estatales de salud,48,104,125,229,Entre Ríos
4805,Programas o planes estatales de salud,49,111,144,255,Entre Ríos
4806,Programas o planes estatales de salud,50,84,137,221,Entre Ríos
4807,Programas o planes estatales de salud,51,73,103,176,Entre Ríos
4808,Programas o planes estatales de salud,52,76,150,226,Entre Ríos
4809,Programas o planes estatales de salud,53,72,175,247,Entre Ríos
4810,Programas o planes estatales de salud,54,84,144,228,Entre Ríos
4811,Programas o planes estatales de salud,55,110,101,211,Entre Ríos
4812,Programas o planes estatales de salud,56,77,140,217,Entre Ríos
4813,Programas o planes estatales de salud,57,100,119,219,Entre Ríos
4814,Programas o planes estatales de salud,58,78,106,184,Entre Ríos
4815,Programas o planes estatales de salud,59,107,84,191,Entre Ríos
4816,Programas o planes estatales de salud,60,85,110,195,Entre Ríos
4817,Programas o planes estatales de salud,61,83,86,169,Entre Ríos
4818,Programas o planes estatales de salud,62,90,59,149,Entre Ríos
4819,Programas o planes estatales de salud,63,57,72,129,Entre Ríos
4820,Programas o planes estatales de salud,64,51,49,100,Entre Ríos
4821,Programas o planes estatales de salud,65,66,26,92,Entre Ríos
4822,Programas o planes estatales de salud,66,23,61,84,Entre Ríos
4823,Programas o planes estatales de salud,67,21,24,45,Entre Ríos
4824,Programas o planes estatales de salud,68,22,26,48,Entre Ríos
4825,Programas o planes estatales de salud,69,12,14,26,Entre Ríos
4826,Programas o planes estatales de salud,70,17,11,28,Entre Ríos
4827,Programas o planes estatales de salud,71,23,17,40,Entre Ríos
4828,Programas o planes estatales de salud,72,37,41,78,Entre Ríos
4829,Programas o planes estatales de salud,73,8,28,36,Entre Ríos
4830,Programas o planes estatales de salud,74,36,24,60,Entre Ríos
4831,Programas o planes estatales de salud,75,6,12,18,Entre Ríos
4832,Programas o planes estatales de salud,76,8,17,25,Entre Ríos
4833,Programas o planes estatales de salud,77,7,18,25,Entre Ríos
4834,Programas o planes estatales de salud,78,14,12,26,Entre Ríos
4835,Programas o planes estatales de salud,79,5,8,13,Entre Ríos
4836,Programas o planes estatales de salud,80,3,37,40,Entre Ríos
4837,Programas o planes estatales de salud,81,2,9,11,Entre Ríos
4838,Programas o planes estatales de salud,82,2,13,15,Entre Ríos
4839,Programas o planes estatales de salud,83,12,19,31,Entre Ríos
4840,Programas o planes estatales de salud,84,2,16,18,Entre Ríos
4841,Programas o planes estatales de salud,85,2,4,6,Entre Ríos
4842,Programas o planes estatales de salud,86,3,12,15,Entre Ríos
4843,Programas o planes estatales de salud,87,15,3,18,Entre Ríos
4844,Programas o planes estatales de salud,88,3,3,6,Entre Ríos
4845,Programas o planes estatales de salud,89,12,13,25,Entre Ríos
4846,Programas o planes estatales de salud,90,-,2,2,Entre Ríos
4847,Programas o planes estatales de salud,91,11,1,12,Entre Ríos
4848,Programas o planes estatales de salud,93,-,1,1,Entre Ríos
4849,Programas o planes estatales de salud,94,-,2,2,Entre Ríos
4850,Programas o planes estatales de salud,95,1,2,3,Entre Ríos
4851,Programas o planes estatales de salud,99,-,1,1,Entre Ríos
4852,Programas o planes estatales de salud,104,-,1,1,Entre Ríos
4854,"No tiene obra social, prepaga o plan estatal",,Varón,Mujer,Total,Entre Ríos
4855,"No tiene obra social, prepaga o plan estatal",0,4818,4398,9216,Entre Ríos
4856,"No tiene obra social, prepaga o plan estatal",1,4425,4241,8666,Entre Ríos
4857,"No tiene obra social, prepaga o plan estatal",2,4651,4294,8945,Entre Ríos
4858,"No tiene obra social, prepaga o plan estatal",3,4152,3929,8081,Entre Ríos
4859,"No tiene obra social, prepaga o plan estatal",4,4407,4069,8476,Entre Ríos
4860,"No tiene obra social, prepaga o plan estatal",5,4218,4596,8814,Entre Ríos
4861,"No tiene obra social, prepaga o plan estatal",6,4723,4818,9541,Entre Ríos
4862,"No tiene obra social, prepaga o plan estatal",7,4701,4997,9698,Entre Ríos
4863,"No tiene obra social, prepaga o plan estatal",8,4638,4517,9155,Entre Ríos
4864,"No tiene obra social, prepaga o plan estatal",9,4980,4967,9947,Entre Ríos
4865,"No tiene obra social, prepaga o plan estatal",10,5174,5371,10545,Entre Ríos
4866,"No tiene obra social, prepaga o plan estatal",11,5027,4915,9942,Entre Ríos
4867,"No tiene obra social, prepaga o plan estatal",12,5156,4736,9892,Entre Ríos
4868,"No tiene obra social, prepaga o plan estatal",13,4895,4721,9616,Entre Ríos
4869,"No tiene obra social, prepaga o plan estatal",14,5646,5073,10719,Entre Ríos
4870,"No tiene obra social, prepaga o plan estatal",15,4991,4942,9933,Entre Ríos
4871,"No tiene obra social, prepaga o plan estatal",16,4866,4818,9684,Entre Ríos
4872,"No tiene obra social, prepaga o plan estatal",17,4954,4787,9741,Entre Ríos
4873,"No tiene obra social, prepaga o plan estatal",18,5102,4724,9826,Entre Ríos
4874,"No tiene obra social, prepaga o plan estatal",19,5388,5142,10530,Entre Ríos
4875,"No tiene obra social, prepaga o plan estatal",20,5032,4953,9985,Entre Ríos
4876,"No tiene obra social, prepaga o plan estatal",21,4972,4970,9942,Entre Ríos
4877,"No tiene obra social, prepaga o plan estatal",22,4929,4920,9849,Entre Ríos
4878,"No tiene obra social, prepaga o plan estatal",23,4707,4570,9277,Entre Ríos
4879,"No tiene obra social, prepaga o plan estatal",24,4567,4759,9326,Entre Ríos
4880,"No tiene obra social, prepaga o plan estatal",25,4435,4298,8733,Entre Ríos
4881,"No tiene obra social, prepaga o plan estatal",26,4466,3936,8402,Entre Ríos
4882,"No tiene obra social, prepaga o plan estatal",27,4165,3920,8085,Entre Ríos
4883,"No tiene obra social, prepaga o plan estatal",28,4319,4011,8330,Entre Ríos
4884,"No tiene obra social, prepaga o plan estatal",29,4127,3628,7755,Entre Ríos
4885,"No tiene obra social, prepaga o plan estatal",30,4056,3738,7794,Entre Ríos
4886,"No tiene obra social, prepaga o plan estatal",31,3697,3428,7125,Entre Ríos
4887,"No tiene obra social, prepaga o plan estatal",32,3488,3441,6929,Entre Ríos
4888,"No tiene obra social, prepaga o plan estatal",33,3424,3097,6521,Entre Ríos
4889,"No tiene obra social, prepaga o plan estatal",34,3192,2807,5999,Entre Ríos
4890,"No tiene obra social, prepaga o plan estatal",35,3319,2970,6289,Entre Ríos
4891,"No tiene obra social, prepaga o plan estatal",36,3039,2882,5921,Entre Ríos
4892,"No tiene obra social, prepaga o plan estatal",37,3059,2596,5655,Entre Ríos
4893,"No tiene obra social, prepaga o plan estatal",38,2841,2679,5520,Entre Ríos
4894,"No tiene obra social, prepaga o plan estatal",39,2626,2374,5000,Entre Ríos
4895,"No tiene obra social, prepaga o plan estatal",40,2695,2363,5058,Entre Ríos
4896,"No tiene obra social, prepaga o plan estatal",41,2270,2190,4460,Entre Ríos
4897,"No tiene obra social, prepaga o plan estatal",42,2248,2158,4406,Entre Ríos
4898,"No tiene obra social, prepaga o plan estatal",43,2363,2162,4525,Entre Ríos
4899,"No tiene obra social, prepaga o plan estatal",44,2330,2198,4528,Entre Ríos
4900,"No tiene obra social, prepaga o plan estatal",45,2525,2126,4651,Entre Ríos
4901,"No tiene obra social, prepaga o plan estatal",46,2477,2060,4537,Entre Ríos
4902,"No tiene obra social, prepaga o plan estatal",47,2410,2056,4466,Entre Ríos
4903,"No tiene obra social, prepaga o plan estatal",48,2326,2021,4347,Entre Ríos
4904,"No tiene obra social, prepaga o plan estatal",49,2236,1968,4204,Entre Ríos
4905,"No tiene obra social, prepaga o plan estatal",50,2392,1918,4310,Entre Ríos
4906,"No tiene obra social, prepaga o plan estatal",51,1855,1771,3626,Entre Ríos
4907,"No tiene obra social, prepaga o plan estatal",52,1833,1879,3712,Entre Ríos
4908,"No tiene obra social, prepaga o plan estatal",53,2189,1737,3926,Entre Ríos
4909,"No tiene obra social, prepaga o plan estatal",54,1998,1747,3745,Entre Ríos
4910,"No tiene obra social, prepaga o plan estatal",55,2079,1709,3788,Entre Ríos
4911,"No tiene obra social, prepaga o plan estatal",56,1839,1588,3427,Entre Ríos
4912,"No tiene obra social, prepaga o plan estatal",57,1823,1575,3398,Entre Ríos
4913,"No tiene obra social, prepaga o plan estatal",58,1780,1515,3295,Entre Ríos
4914,"No tiene obra social, prepaga o plan estatal",59,1680,1386,3066,Entre Ríos
4915,"No tiene obra social, prepaga o plan estatal",60,1739,1309,3048,Entre Ríos
4916,"No tiene obra social, prepaga o plan estatal",61,1573,786,2359,Entre Ríos
4917,"No tiene obra social, prepaga o plan estatal",62,1489,551,2040,Entre Ríos
4918,"No tiene obra social, prepaga o plan estatal",63,1373,441,1814,Entre Ríos
4919,"No tiene obra social, prepaga o plan estatal",64,1244,257,1501,Entre Ríos
4920,"No tiene obra social, prepaga o plan estatal",65,943,194,1137,Entre Ríos
4921,"No tiene obra social, prepaga o plan estatal",66,374,190,564,Entre Ríos
4922,"No tiene obra social, prepaga o plan estatal",67,266,113,379,Entre Ríos
4923,"No tiene obra social, prepaga o plan estatal",68,237,104,341,Entre Ríos
4924,"No tiene obra social, prepaga o plan estatal",69,173,112,285,Entre Ríos
4925,"No tiene obra social, prepaga o plan estatal",70,186,167,353,Entre Ríos
4926,"No tiene obra social, prepaga o plan estatal",71,98,148,246,Entre Ríos
4927,"No tiene obra social, prepaga o plan estatal",72,89,117,206,Entre Ríos
4928,"No tiene obra social, prepaga o plan estatal",73,76,79,155,Entre Ríos
4929,"No tiene obra social, prepaga o plan estatal",74,103,157,260,Entre Ríos
4930,"No tiene obra social, prepaga o plan estatal",75,84,167,251,Entre Ríos
4931,"No tiene obra social, prepaga o plan estatal",76,59,78,137,Entre Ríos
4932,"No tiene obra social, prepaga o plan estatal",77,49,89,138,Entre Ríos
4933,"No tiene obra social, prepaga o plan estatal",78,52,67,119,Entre Ríos
4934,"No tiene obra social, prepaga o plan estatal",79,46,102,148,Entre Ríos
4935,"No tiene obra social, prepaga o plan estatal",80,89,95,184,Entre Ríos
4936,"No tiene obra social, prepaga o plan estatal",81,49,44,93,Entre Ríos
4937,"No tiene obra social, prepaga o plan estatal",82,40,78,118,Entre Ríos
4938,"No tiene obra social, prepaga o plan estatal",83,30,96,126,Entre Ríos
4939,"No tiene obra social, prepaga o plan estatal",84,28,58,86,Entre Ríos
4940,"No tiene obra social, prepaga o plan estatal",85,23,66,89,Entre Ríos
4941,"No tiene obra social, prepaga o plan estatal",86,9,33,42,Entre Ríos
4942,"No tiene obra social, prepaga o plan estatal",87,14,34,48,Entre Ríos
4943,"No tiene obra social, prepaga o plan estatal",88,11,30,41,Entre Ríos
4944,"No tiene obra social, prepaga o plan estatal",89,5,40,45,Entre Ríos
4945,"No tiene obra social, prepaga o plan estatal",90,7,12,19,Entre Ríos
4946,"No tiene obra social, prepaga o plan estatal",91,10,14,24,Entre Ríos
4947,"No tiene obra social, prepaga o plan estatal",92,3,20,23,Entre Ríos
4948,"No tiene obra social, prepaga o plan estatal",93,13,6,19,Entre Ríos
4949,"No tiene obra social, prepaga o plan estatal",94,2,7,9,Entre Ríos
4950,"No tiene obra social, prepaga o plan estatal",95,3,5,8,Entre Ríos
4951,"No tiene obra social, prepaga o plan estatal",96,11,4,15,Entre Ríos
4952,"No tiene obra social, prepaga o plan estatal",97,-,1,1,Entre Ríos
4953,"No tiene obra social, prepaga o plan estatal",98,-,1,1,Entre Ríos
4954,"No tiene obra social, prepaga o plan estatal",99,-,2,2,Entre Ríos
4955,"No tiene obra social, prepaga o plan estatal",100,-,8,8,Entre Ríos
4956,"No tiene obra social, prepaga o plan estatal",101,-,1,1,Entre Ríos
4957,"No tiene obra social, prepaga o plan estatal",104,1,-,1,Entre Ríos
4958,"No tiene obra social, prepaga o plan estatal",109,-,1,1,Entre Ríos
5070,AREA # 34,Formosa,,,,Formosa
5071,AREA # 34,,,,,Formosa
5072,Cobertura de salud,Edad,Sexo,,,Formosa
5073,Obra social (incluye PAMI),,Varón,Mujer,Total,Formosa
5074,Obra social (incluye PAMI),0,1164,1008,2172,Formosa
